"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test","SYMBOL"
"Znhit61",0.0889772861537041,7.54499841787478,0.782479617312344,0.434942318981911,0.642102530324663,-5.84190159358408,"P60","MUT cells from HET vs WT cells from WT","Znhit61"
"5730522E02Rik1",0.0889350189652491,7.66481476272704,0.761458976439897,0.447361407706043,0.651971257220071,-5.75832978115793,"P60","MUT cells from HET vs WT cells from WT","5730522E02Rik1"
"Snx211",0.0889202578906465,7.82333375515273,0.611145842347547,0.541860080825882,0.727499831466762,-5.76363530414118,"P60","MUT cells from HET vs WT cells from WT","Snx211"
"Pcsk51",0.0887555738648347,7.76820133440134,0.659268607026431,0.51055058631821,0.705816433259368,-5.76178710892599,"P60","MUT cells from HET vs WT cells from WT","Pcsk51"
"Hps31",0.0886913482662983,7.61215530665098,0.785978518990951,0.432894805131955,0.639961114600116,-5.77806784395324,"P60","MUT cells from HET vs WT cells from WT","Hps31"
"Hipk11",0.0886884421645036,7.75886178478972,0.632453263735775,0.52787876784017,0.717609107585622,-5.78301060624673,"P60","MUT cells from HET vs WT cells from WT","Hipk11"
"Paxbp11",-0.0886790720947017,7.98433894571544,-0.650621299973022,0.516105576373458,0.710094654401618,-5.68496195284715,"P60","MUT cells from HET vs WT cells from WT","Paxbp11"
"Cxxc41",0.0886296753892273,7.90822370786461,0.60176265914034,0.548075607264536,0.732522002141661,-5.73427711510946,"P60","MUT cells from HET vs WT cells from WT","Cxxc41"
"Celf11",-0.0884762633664931,8.99790269716374,-0.581997979986221,0.56128307351422,0.743234973181866,-5.58836825704344,"P60","MUT cells from HET vs WT cells from WT","Celf11"
"Pi4ka1",0.0884574183012141,8.37808284375023,0.567721087899955,0.570918996204267,0.750083727519979,-5.62069864837916,"P60","MUT cells from HET vs WT cells from WT","Pi4ka1"
"Trove21",0.0884060685836792,7.81173404668581,0.692784475763146,0.489321499614094,0.68748708726908,-5.71935494534883,"P60","MUT cells from HET vs WT cells from WT","Trove21"
"Pex51",0.0883570465329067,7.5690521462556,0.853185003083265,0.394670088448776,0.608632212026226,-5.76286520853159,"P60","MUT cells from HET vs WT cells from WT","Pex51"
"Pcf111",0.0882915297207321,7.87534251848737,0.652728828223652,0.514748803388768,0.709007896591284,-5.71611508534499,"P60","MUT cells from HET vs WT cells from WT","Pcf111"
"Kcnt11",-0.0882855549562986,7.88203024251821,-0.675793370936833,0.500023448867071,0.695800459432134,-5.70502870291024,"P60","MUT cells from HET vs WT cells from WT","Kcnt11"
"Cacna1e1",-0.0882693306212303,9.08098975715288,-0.54376908055792,0.587261063006128,0.76295135332375,-5.61137618360954,"P60","MUT cells from HET vs WT cells from WT","Cacna1e1"
"Hpcal41",0.0882388764602293,7.95027656224384,0.536296309264192,0.59240393992417,0.766051898189036,-5.74445793021881,"P60","MUT cells from HET vs WT cells from WT","Hpcal41"
"Exoc51",-0.0882237447912901,7.98134021648262,-0.631800578216472,0.528304272923307,0.717797440524442,-5.70001895603747,"P60","MUT cells from HET vs WT cells from WT","Exoc51"
"Rbbp51",0.0881850502223473,7.67605213217994,0.717078956779577,0.474238018481905,0.67462311945147,-5.78239351374013,"P60","MUT cells from HET vs WT cells from WT","Rbbp51"
"Ina1",0.0881787541885561,7.95874079068184,0.596872449149992,0.551328959104835,0.734974686289338,-5.71565174123524,"P60","MUT cells from HET vs WT cells from WT","Ina1"
"Plekhb21",-0.0881776281829074,7.80242982944665,-0.568858864077789,0.57014817143216,0.749411784625491,-5.79735216011641,"P60","MUT cells from HET vs WT cells from WT","Plekhb21"
"Pknox21",0.0881751732020497,7.7373275825679,0.626495565722101,0.531769290276512,0.719624315741242,-5.80450274047813,"P60","MUT cells from HET vs WT cells from WT","Pknox21"
"Arhgdig1",0.0881727449470882,7.71231537425368,0.74015189323882,0.460154678397945,0.663655719142452,-5.74649775000976,"P60","MUT cells from HET vs WT cells from WT","Arhgdig1"
"Trir1",0.08812041064167,7.92841217289422,0.536425451502546,0.592314885598685,0.766051898189036,-5.75465108629434,"P60","MUT cells from HET vs WT cells from WT","Trir1"
"Rap2b1",0.0880195082383679,8.08159064627898,0.575694025528561,0.565528021244956,0.746816544499816,-5.68621134643524,"P60","MUT cells from HET vs WT cells from WT","Rap2b1"
"Rpn21",-0.0879639706901685,7.68692877464557,-0.723476911716607,0.470309054649964,0.671461024751395,-5.76606987436312,"P60","MUT cells from HET vs WT cells from WT","Rpn21"
"Ubr51",-0.0879352990985733,8.49254895722777,-0.531130855252051,0.595971016160411,0.767490390469835,-5.62745881336816,"P60","MUT cells from HET vs WT cells from WT","Ubr51"
"Ppid1",0.0878940801303179,7.96885893073359,0.632115560649884,0.528098904526637,0.71764834834623,-5.690897525687,"P60","MUT cells from HET vs WT cells from WT","Ppid1"
"Zmym21",0.0878859470199007,8.01699214005593,0.591283112890114,0.555059108990263,0.737722692593602,-5.70114111176128,"P60","MUT cells from HET vs WT cells from WT","Zmym21"
"Tmem601",0.0878747329948144,7.65827022647096,0.727702570039622,0.467724061626783,0.669294362461684,-5.785374450688,"P60","MUT cells from HET vs WT cells from WT","Tmem601"
"Ndufb21",0.0878241822628736,7.74146226665276,0.610346920090251,0.542387911820479,0.72796975322856,-5.81123461440445,"P60","MUT cells from HET vs WT cells from WT","Ndufb21"
"Prmt31",0.0878042901212908,7.69839069802304,0.624135889591197,0.533314256671574,0.720559989568508,-5.82850985021774,"P60","MUT cells from HET vs WT cells from WT","Prmt31"
"Nkain21",0.0877799848724923,8.53762440820187,0.505270918511597,0.61397548157562,0.780628941671205,-5.62935021020482,"P60","MUT cells from HET vs WT cells from WT","Nkain21"
"Cdkn1b1",0.087720818011384,7.5853343104409,0.731580327284064,0.465358893454511,0.66774823333263,-5.84282475314868,"P60","MUT cells from HET vs WT cells from WT","Cdkn1b1"
"Msh21",0.0877123651425897,7.58688982633623,0.860865940544208,0.390436398082106,0.605963749991339,-5.7470371520011,"P60","MUT cells from HET vs WT cells from WT","Msh21"
"Bms11",0.0877035484047042,7.58955414081446,0.774467315397225,0.439652192789337,0.645129012298616,-5.81277609233948,"P60","MUT cells from HET vs WT cells from WT","Bms11"
"Nlgn31",0.0876972658433335,7.99711597462286,0.540047214731327,0.589819904432204,0.765025696935973,-5.73817594373815,"P60","MUT cells from HET vs WT cells from WT","Nlgn31"
"Psma61",0.0876886099476044,7.50639550088801,0.891516403479833,0.373820823573322,0.589648679322756,-5.79294189716507,"P60","MUT cells from HET vs WT cells from WT","Psma61"
"Cpeb21",0.0876845156844892,7.88306674664273,0.569218237614582,0.56990480572597,0.749411784625491,-5.76237497694376,"P60","MUT cells from HET vs WT cells from WT","Cpeb21"
