,gene,Astro_F_E18_WB,Astro_F_P60_CORT,Astro_F_P150_CORT,Astro_M_E18_WB,Astro_M_P60_CORT,Astro_M_P120_CORT,Endo_M_P60_CORT,L2_3_IT_F_E18_WB,L2_3_IT_F_P30_CORT,L2_3_IT_F_P60_CORT,L2_3_IT_F_P150_CORT,L2_3_IT_M_E18_WB,L2_3_IT_M_P30_CORT,L2_3_IT_M_P60_CORT,L2_3_IT_M_P120_CORT,L4_F_E18_WB,L4_F_P30_CORT,L4_F_P60_CORT,L4_F_P150_CORT,L4_M_E18_WB,L4_M_P30_CORT,L4_M_P60_CORT,L4_M_P120_CORT,L5_F_E18_WB,L5_F_P30_CORT,L5_F_P60_CORT,L5_F_P150_CORT,L5_M_E18_WB,L5_M_P30_CORT,L5_M_P60_CORT,L5_M_P120_CORT,L6_F_E18_WB,L6_F_P30_CORT,L6_F_P60_CORT,L6_M_E18_WB,L6_M_P30_CORT,L6_M_P60_CORT,L6_M_P120_CORT,Lamp5_F_E18_WB,Lamp5_F_P30_CORT,Lamp5_F_P60_CORT,Lamp5_M_E18_WB,Lamp5_M_P30_CORT,Lamp5_M_P60_CORT,Lamp5_M_P120_CORT,Non_neuronal_F_E18_WB,Non_neuronal_F_P30_CORT,Non_neuronal_F_P60_CORT,Non_neuronal_F_P150_CORT,Non_neuronal_M_E18_WB,Non_neuronal_M_P30_CORT,Non_neuronal_M_P60_CORT,Non_neuronal_M_P120_CORT,Oligo_F_P30_CORT,Oligo_F_P60_CORT,Oligo_F_P150_CORT,Oligo_M_E18_WB,Oligo_M_P30_CORT,Oligo_M_P60_CORT,Oligo_M_P120_CORT,Pvalb_F_P30_CORT,Pvalb_F_P60_CORT,Pvalb_F_P150_CORT,Pvalb_M_E18_WB,Pvalb_M_P30_CORT,Pvalb_M_P60_CORT,Pvalb_M_P120_CORT,Sncg_F_P30_CORT,Sncg_F_P60_CORT,Sncg_M_P60_CORT,Sncg_M_P120_CORT,Sst_F_E18_WB,Sst_F_P30_CORT,Sst_F_P60_CORT,Sst_F_P150_CORT,Sst_M_E18_WB,Sst_M_P30_CORT,Sst_M_P60_CORT,Sst_M_P120_CORT,Vip_F_P30_CORT,Vip_F_P60_CORT,Vip_F_P150_CORT,Vip_M_E18_WB,Vip_M_P30_CORT,Vip_M_P60_CORT,Vip_M_P120_CORT
366,Camk2a,-0.107430035578281,0.545053331474545,2.81185120190739,-0.0365666273114177,-0.618612574842043,-0.511170493710906,2.22099527362884,0.007553296464202,-0.261355187206893,0.298097313060209,0.0865793314263803,0.0277486143013345,-0.0594806030701149,0.0319280611968447,0.337396597080082,-0.168461236219195,-0.395025318560147,0.508348932975102,0.828592026393956,0.0890259963649927,0.226880412580714,0.253463572967227,0.751718428686696,0.0008542602112635,-0.454027138915677,0.506441775226816,0.670266771654015,0.0168697301482391,0.169769916911499,0.0799741562116827,0.143347042436439,0.0033377174103121,0.0890866161455479,0.676331279977255,0.0425627198502373,0.0057590893510248,0.0047624136317598,0.034847420802059,-0.203360485391634,-0.0507239008957832,0.473412310281297,0.0348601129774972,-0.320344815187325,-0.131972181813648,-0.0298898129818417,-0.324198820739016,-0.198281751023856,-0.66528436905643,0.226675470864265,0.0939657027336761,0.125443576498783,0.0164965031651367,0.199055168509399,-0.0990705115193706,-0.635541889364363,-0.653744774828762,0.0708471239476616,0.219240708243482,-0.249811988231299,0.201963221929834,-0.24929052702321,0.312825797288011,-0.544748068075282,0.0704453532324844,-0.0587799979781836,-0.328410763901711,0.122072914041332,-0.365144118487432,0.829226535037252,-1.44453796228416,-0.761391912579184,0.104003853357664,-0.122479948306711,0.158880640087262,1.20933925070407,0.0094265785441137,0.0347186345509163,-0.799398634692535,0.22681261593513,0.475160767870825,0.693870255594792,-0.204726291797587,-0.0039092374432036,-0.217152024312677,-0.391578395090129,-0.10120274742989
367,Ntm,0.221251736363785,1.19779514778196,-0.809938125502167,0.351985258296763,0.750734722056474,0.067183079005166,1.11081529047186,0.198678888460567,-0.397602320029054,-0.153082076355226,0.231282446152841,0.260980996627221,0.218355048577931,0.293893309133434,0.0898625957944472,-0.0487844595791898,-0.422701562765316,-0.415177983270638,0.216637915407819,0.268033573647143,0.242129732168662,0.252985180594074,0.197667927642189,0.286089006898301,-0.35232495260361,-0.120561974238611,0.27384626909242,0.131023283136688,0.272913851559479,0.169162781068056,0.293245500071873,0.265227785258271,-0.123341180710811,0.268874045428742,0.0637877368098735,0.0215449972744273,0.0445193005250303,-0.0360253303293183,0.0201885434371449,-0.234632403608398,-0.0481413228606882,0.209318754071888,-0.190569057651476,0.0122168298430484,-0.196628742018584,-0.0723408040125948,-0.0210974164544629,-0.120822926508055,0.36669380054567,0.341648821107009,0.16331036995862,0.34615950857096,-0.199734051466156,0.271193011017444,-0.230314174031606,-0.76506466779475,-0.158130229585511,0.324553858472411,-0.151430469975879,-0.381462798946662,-0.792181484243995,-0.0554685303478464,0.472434538011424,-0.0440956378905037,-0.158163002818445,0.141468113895167,0.0835738091445903,-1.02002991642408,-1.27790775884094,0.158166636553441,-0.64748754635228,-0.0122337238783663,-0.316404187101467,0.0166428168088861,-0.542870670836649,0.101367093531496,-0.2486605266811,0.751454412284485,0.629645291422315,-0.162411059994575,0.195981074493142,-1.08990901863981,0.116549417299721,-0.279233163586908,0.270649090476341,-0.122674417031284
368,Dab1,-0.169045842303574,-0.295602960518293,0.662511356990925,-0.159152141173165,-0.144712638139845,-0.352347186175474,-0.479362885118556,0.218118811637155,0.095386197132979,0.247766051567267,-0.0844115851681748,0.240038310073654,0.130313680708335,-0.373772674121943,-0.282424694730977,0.0353519402073821,-0.114181626540421,0.110196283528449,-0.711682629470848,0.19004350329144,-0.247399828693787,-0.250934722225959,-0.689589957503515,0.22524198743149,0.0977735178126651,0.246254797132521,-0.150803231454267,0.050270186359649,-0.147874193078106,-0.550056594087333,-0.487049115425507,0.355100211837961,0.137336154879775,0.253496110783833,-0.003530966874184,-0.0414375189902447,-0.217447134083271,-0.344658744433962,-0.0509495175345828,-0.632464080942763,0.708046367269979,0.112591264161945,0.234286803517047,-0.26517688636821,-0.234054737873219,-0.0599731617715134,0.209143981353219,-0.124800965779089,1.13101070904118,0.173612199130347,-0.0230822086786708,-0.0033444055685381,0.0483485193218766,0.117144936084308,0.219925761573978,0.170797470938032,-0.0183078483431712,-0.0447816702656057,-0.008929027365214,-0.620797173154769,-0.308580693357653,0.153654915873497,-1.11640699245755,0.084827624331091,-0.220130038731636,-0.141287793370095,-0.161248880983174,-0.135459920989575,-0.155658828702811,-0.886128427097181,0.0675840244328954,-0.206114264962025,-0.181116440499586,-0.119871044110197,0.622084163395629,-0.0403158570503322,-0.166384247835708,-0.734744241902488,-0.214656964206825,0.025122471914919,-0.0548847755562855,0.531584284120957,0.143843702863708,-0.247520683794631,-0.381254789513637,-0.401247420272674
369,Nxph1,-0.0413453388512866,-0.526306611171341,-0.59909925684009,0.0679640414409143,-0.0352930202183192,0.112844122235627,0.750215875408882,-0.0710528344969688,0.0074786976998253,-0.0312265522818352,-0.121848498227515,0.0736428458551513,0.0104893365778089,0.0103624075304006,0.0571729085409797,-0.0067070138434551,-0.0384090674921525,-0.0925192815123564,-0.121649428686754,0.15916345621885,-0.0291861667985545,0.0459725244455886,-0.111447276785908,0.0485662301244618,0.0286705451097887,0.0058902713394634,-0.0186031887282289,0.0348520320138194,-0.0082305054612649,-0.0147146551355787,0.0391899573123246,-0.040063599774384,0.0175143130461775,-0.0087730921234985,-0.0069080035129508,0.0462701324216907,0.001773766726172,0.0653290605861168,0.0354308587249489,-0.383280891765685,0.304962402499263,0.126660148923685,0.388530680597967,0.0524213636679924,0.182907905803218,0.239529102355688,-0.1343706863459,-0.247334631529536,0.442388707443548,0.144488672189577,0.399473986817089,0.287767303461896,0.335282169701132,0.172829142144444,0.388317663067676,-0.907444103942642,0.120989427731924,0.332232361975359,-0.160343858794785,-0.53861092627287,-0.164022400643353,0.296759108738842,0.807086756902761,0.0592163417783113,0.299869677417084,0.259592218381951,0.292414701658652,0.114854028632524,-0.110412530148017,0.0717718260134209,0.23301129903839,0.461910376706413,-0.174230936579541,0.276627805082872,-0.829287214137998,-0.0334746022980606,0.0028341715993565,0.695472365787525,-0.026826311235534,0.004865764413074,0.328944811679669,-0.333538137439358,0.104546363215474,-0.0938412693465645,0.0220855096475481,0.191254794674034
370,Rps26,0.0111156559048908,0.081424465088642,-0.89583411426575,-0.464113155275914,-0.101506062448894,-0.330573850186944,-0.859725625020055,-0.273967746216095,-0.197785154902058,0.0962689230139552,0.332340544325297,-0.470794153732875,0.0762646797102792,-0.0689440187936007,-0.175389316561989,-0.114128763209143,-0.117375649882258,-0.071342036698375,-0.0714542966589808,-0.653382445398687,-0.13386136228885,0.0134617570361539,-0.0414215567628289,-0.351126098884389,-0.123014513494426,-0.018149478744644,-0.0662561043902037,-0.306840649712649,0.109584218139477,-0.0599098976104058,-0.213715736511963,-0.237599861305212,-0.0447717781519162,0.0091158345562086,-0.446610561015789,-0.0164830924501773,-0.095169291834044,-0.224589659261949,-0.0932576845266668,-0.245809512056276,0.115030067124897,-0.39095537015111,0.336009484284264,0.036504804369684,-0.0682426282592428,-0.275938395754746,-0.322460712253239,0.233377318783686,0.139200785361307,-0.584485718313927,0.0576412416937857,0.0037563928282856,-0.0828284516606232,-0.251168004945273,-0.856185754280941,-0.998718591419415,-0.262223455781155,0.137020681428543,0.0344855765614496,-0.206421625531022,-0.196724404365394,-0.0068891621464292,-0.189564693754626,-0.261473451232944,0.0959026479083291,-0.159568582769541,-0.198656402696304,-0.83852211724909,0.0001058793846431,-0.147729321571452,0.173163836340517,-0.512242809552145,-0.390421499221422,0.107446802863576,0.484425535390606,-0.355101095647654,0.0615135460180756,-0.127412467110447,-0.14593458221966,0.0869613291839183,-0.133605031357586,0.243504242838356,-0.750392727569107,0.0901396985420168,-0.170450003267136,-0.130656680275936
371,Rps8,0.140552608074198,-0.274699573295892,1.25226663979404,-0.435580028700884,-0.405531887195212,-0.937004726612245,0.0823348832014323,-0.380912869694229,-0.473450590947551,-0.0229101650595168,0.199201133186213,-0.368794637560403,-0.0355363742373602,-0.241366428872152,-0.473562765301658,0.0826308411297279,-0.4506628292326,-0.0753120623266231,0.364864174139272,-0.401621974016351,-0.0178922486420947,-0.244367898597797,-0.552019784162863,-0.236929156434512,-0.257172669532278,0.0706191805520191,0.481812366577248,-0.429916197978361,-0.0226137049432378,-0.313118088119652,-0.740684492464795,-0.15696971078668,-0.349124462678376,0.42365037785206,-0.181782759229891,0.0096250166665193,-0.322094068456141,-0.518431990056246,-0.16883063430775,-0.438538292021958,0.365800088825577,-0.35191823481251,0.217198426863605,-0.037866247244025,-0.540064905878356,0.0953465658156372,-0.267631656507975,-0.874232555388438,1.57740559058396,-0.729941647274563,0.148348178459624,-0.046304149238406,-0.67209827886363,-0.380458937337359,-0.502256866069207,0.702264963211253,-0.218111297634483,0.0983179162870841,-0.266799351937082,-0.525728617522521,-0.748708760010409,-0.153135716656065,0.61814959750791,-0.1991070518204,-0.087298461333424,-0.30233481345794,-0.677113645361538,-0.42250882617199,0.318052671552803,-0.286465199295714,-0.936510720969121,-0.66819990750426,-0.20148018390952,0.0473236057151265,0.746224812224648,-0.360875324342427,-0.205041748029324,-0.281163916239309,-0.456056614897692,-0.327820670678837,0.0999592890932013,0.655214994122473,-0.672340636566239,-0.0834695834802045,-0.112359170595501,-0.648355329302527
372,Rpl18,0.0084288807915302,-0.655498834636245,-0.259177097556962,-0.407029553530521,-0.0439946642337207,-0.208754099576723,0.131600098572304,-0.213447856678705,-0.231882515659055,0.195109722275211,-0.0333300611264189,-0.284449198055049,0.046692929874514,-0.072031374689791,-0.279115877231236,-0.149319368050371,-0.279558584810273,-0.110158420502271,-0.332175236136813,-0.435999355662417,0.077138810868295,-0.0372335760180646,-0.518161990829818,-0.158505760227623,-0.222701280813674,0.0695229699037487,-0.0063547273118126,-0.243745630777282,0.0386678038751466,-0.0263649190659725,-0.447865777384717,-0.107718791417035,-0.241352043058044,-0.0297856779970793,-0.24854806784658,0.0879348908797479,0.0964360051725316,-0.290031029971064,-0.13106745046413,-0.367775508484758,0.185792144182848,-0.166265524129686,0.0118941573009779,0.0587060579399359,-0.262332507088536,-0.0493917808075919,-0.587840247928782,0.35979174729019,-0.36356928700863,-0.331725205749567,-0.198004361063427,-0.115001315832868,0.0235962090778833,-0.322749685559044,-0.151463657009698,0.253387793121623,-0.760027334187291,-0.0237284731702436,-0.0165943715363825,0.0051581111162181,-0.358382019405312,-0.0673025470155624,-0.0348075974885663,-0.159772581692576,0.114796560975396,0.194633900896143,-0.212080436013887,-0.530572290287365,0.177932217199382,0.245924933270554,-0.104994647565974,-0.16835987513365,-0.342487763603391,0.000690274217947,0.20106397769783,-0.335699316851791,0.15327507525833,0.140709731427272,-0.0430360141783923,-0.401242949742304,-0.0130548135453692,0.0234877536363566,-0.671862318984434,0.129149465319622,-0.109753502841077,-0.367699977837121
373,Adarb2,-0.0594380925410165,-0.330221497413431,1.23336757583899,0.10042253793487,0.0236265632987447,0.320721137340691,0.304810841081329,-0.142746301979819,-0.0005495284510667,0.199408948658149,-0.0401434194349867,0.11672781191329,-0.017850276084457,-0.25581237575255,-0.149752037129017,0.0314844159622204,0.004613502827067,-0.468723987314886,-0.167415415658692,0.186776553025095,-0.0502025651958129,-0.0205501934643675,-0.354475163596526,-0.190967600463438,0.0021676938629763,-0.0340413391493,-0.093689199228681,0.0112038310182135,0.0058063796215518,-0.203924416504678,-0.130451107092455,-0.24379496632589,-0.0507039115899859,-0.0323002061767136,-0.0059334460183474,0.0521565861112439,-0.0582665230408193,-0.207586306282577,-0.0362873811811757,-1.10930152841749,0.830688955237283,0.199586722646131,0.623992410890464,0.782768787400569,0.323931521416245,0.0786445373548087,-0.0614186142473713,0.297779652309991,-0.679089584244065,0.628839415713551,-0.0501217372960965,-0.0205489326595281,-0.186576156512775,0.173551501981132,0.267148054310189,-0.427634516722716,0.0469890842590089,0.155251802074567,-0.0696036185163075,-0.279778513901463,-0.0214511593034173,0.0843797748124371,-0.224646297910426,0.0478923607345616,0.0131733892578895,-0.401054069522215,-0.250187077505171,-0.246781552594696,-0.320548821491825,0.435613451819419,1.01230322088577,0.0108487321134583,-0.19141319059318,-0.235255971741149,0.473540788735574,0.0005757355504418,0.0053674247082882,-0.556601348456418,-0.342516793981102,1.214337856038,-1.16038815414623,-0.143182197967361,0.0875555973586174,0.388140642220474,0.719458283546218,1.37431070857784
374,Cttnbp2,0.014668794716263,0.689763768606715,2.33928858173314,0.0139264336405254,-0.141015992815247,-0.394443325842273,1.24975384647524,0.0834974141161083,-0.383460683125882,0.376259156530095,0.159864123044168,0.110259366676179,-0.0273625236488344,0.0630382004236081,-0.519601218675079,-0.0986827887091434,-0.394748653781339,0.13185619287118,0.315773033558299,0.190355871158736,-0.0198162216347024,0.0180594068716331,-0.283461635467662,0.398837032878217,-0.296283536847987,0.295633380847475,0.526467156502867,-0.0399114960031148,-0.105680661802086,-0.249471829955047,-0.637044568581692,0.315320991692217,-0.460678668438391,0.58227220693803,-0.0778726068121303,0.0328981568141051,-0.107643191613872,-0.373878500716492,0.0103151030831159,-0.312739798498977,0.1414997258907,0.111790116717916,-0.120812356534111,0.292178958068193,-0.164183805715984,-0.132646438744343,0.645653666248521,0.0092647616015686,1.18378996728162,-0.0056543435589804,0.134138114151883,0.316979170251144,-0.341419931671611,0.0794529702904621,-0.0313394120445527,-0.447617344433683,-0.0568247430955265,-0.016782548028589,-0.0463834352134733,-0.5713607707269,-0.179978961717387,0.514784155551849,0.289192735983348,-0.0984431528681569,-0.110087391925362,-0.16126543867155,-0.428458313613023,-0.778236421171418,-0.0248632824887176,-0.626228691169452,-0.523593402421578,0.345571564186912,-0.273305443478876,-0.0064117239241501,1.1243660953699,-0.0520038312314131,-0.220001085325836,-0.0548820979989326,-0.190350994657214,0.107799225677808,0.367916288933864,1.67322924232484,0.0218550116759581,-0.364468141015136,-0.40732043986407,-0.527452240799611
375,Peg3,-0.0789314874766118,-0.848129356516599,1.01617467868288,0.0571723789950564,-0.387042429467298,-0.723071044514817,0.949161896248891,0.216775093117628,-0.495966730091509,0.0749307782387896,-0.0513412852234649,0.153768115115515,-0.302786565097482,0.239443318979514,-0.129796025574157,0.212520368782865,-0.852442384281929,-0.57615817507459,-0.407108488198655,0.352864019262713,-0.217691254550972,0.156838423962005,-0.311087932060731,-0.0329482585274353,-0.366233449440118,-0.150073167372955,-0.346612824190111,0.13342168896913,-0.374782295962264,0.380666576497023,-0.0553528803732917,-0.0419079486905187,-0.247823585822159,0.486916841935565,0.0970277753262692,-0.333266998848197,0.152527208987325,0.0309504059969745,0.314989875846646,-0.762003710468304,-0.357731775253271,0.187123855113185,-0.271284060203556,0.271313407356913,-0.430539373677457,-0.144569452918544,0.676565011855354,-0.984254404066396,1.05558837472058,0.191894515552578,0.135603196874734,0.379509242155115,-0.0771591780959149,-0.139299544642581,-0.719724869077951,0.256758757886362,-0.11996052392066,-0.0853823106635178,-0.322634867253376,-1.12072407549993,-0.332436350291036,0.105688630851188,0.20938737782211,0.179596681528403,-0.410978594218953,0.339790239837695,-0.142947519322862,-0.954105987445334,0.0977947026731907,-0.376308068561682,-0.206303638060121,-0.0474379643881149,0.0004896555026636,0.313783013759963,-1.33203024550935,0.0644622734512131,-0.274273625888748,0.62379350269281,-0.216335702923129,0.491864942624997,0.4946603203752,-1.59675455502733,0.19388336663377,-0.718064058100733,0.369267120731835,-0.0562613447029872
376,Galntl6,-0.007564678302736,-0.45568168766057,0.227210063127562,0.0292491585852113,-0.0023503550364574,0.0356862242161388,0.187823918777177,0.178474375782621,0.0349930118556768,-0.0040074022237997,-0.130401214913408,0.121180444083276,0.0267213460312477,0.0333570579621358,0.0877134562196818,-0.0426507133346258,-0.125561048809123,0.185814780312505,-0.190246000768668,0.0223288363334975,0.217119822858268,0.0886063149933822,0.448312281812409,0.0173105060920197,-0.118190535861229,0.189594969301388,0.677411269875759,0.012166148434608,-0.0577892511883917,-0.141173742164002,0.108401623823124,-0.0127867917113408,0.0412723168418259,0.118701014002339,0.0357463078285731,0.0411629769022402,0.0191004596020985,0.05089562364441,0.127023468069974,-0.276218274100446,0.760052034245189,0.0183261840079975,0.0931146652854988,-0.0604468360155082,-0.0434686474056138,-0.061785016217183,0.016921705039533,-0.0043929266573279,-0.40863631392651,0.225251658045042,-0.0907541370549442,0.0546341029383821,-0.370243071868128,0.0178469098435985,0.024565010719762,-0.037651102486712,-0.0488045720256711,0.0010109243549461,0.007301895776676,0.0512312706030413,0.0043578922103313,0.0023552218502918,0.491711118299916,0.0164490056063892,0.179645784800783,0.105473481549649,0.477920624417067,0.313051824107965,-0.349860755329728,0.143358201112038,0.257913400726655,0.240295645026065,0.0403108442369031,0.378662276498123,-0.379118534029254,0.0016533434254552,-0.106155467095378,0.601780787587068,0.597913829405648,0.60068779772748,-0.768859424595804,-1.42976392654901,0.0588184999771136,-0.100497288466325,0.115482367238028,0.324983061859984
377,Cldn11,0.111936974203473,-0.544839620149332,0.190508649996249,-0.0061111917307029,-0.0608099419727623,0.222185363327883,-0.179718662155104,0.0249465898449272,0.0193969955461372,-0.0087482706817095,-0.0123673114429522,-0.0540122206191988,0.0639044444193048,-0.073473733330417,-0.0601600296818912,0.0226644215198234,0.103358109437433,-0.13578165691876,0.0392020641673434,-0.0179485643465486,0.029131881611258,-0.199484144314344,-0.105624894728533,0.0285849803759279,0.0603143728018805,-0.02982565978085,-0.0049357851613013,-0.014299743218682,0.0505469963579376,-0.0702661211990106,-0.114706120438094,0.0230057983001495,-0.455503846967131,-0.287506247135915,-0.0234170674320958,0.0433416125775868,-0.0434998016176802,-0.187133262435945,0.0012577230591162,0.280914694949604,-0.111055339708079,-0.0640428179752071,-0.118133335536542,0.0121764869555977,-0.0833313062896097,-0.002873464273795,-0.0869892332402891,0.0372623490458691,-0.151530134153546,0.0298894158743134,0.190188318437328,0.0482562036842545,-0.340658285859745,-0.850067292020743,-0.062569347358522,-0.133711830891907,-0.0909107655835212,-0.308394085257362,0.460195284837853,-0.444543861979251,0.161237501493242,-0.0919624079360924,0.0953963812927984,-0.0006354631709804,0.073048371072591,-0.0027365268031312,-0.299309924781201,0.226353929602397,-0.296172947260691,0.56993063893258,-0.0248839822942717,0.0453947327272592,-0.20412247747417,0.0081538247909112,-0.015397765777321,-0.0281954977589223,0.272636956805608,0.0108312992752803,-0.0734316141401907,-1.78245948551393,-0.126717276320655,-0.0558100362289765,-0.0512777186136041,0.51193416340798,-0.148445692717924,-0.0520374552087368
378,Mag,-0.0015198784687976,-0.499586968472357,-0.0269791468921366,0.0198357805782288,-0.130181337300608,0.903422131369787,-0.0660928016491988,0.031789871851166,-0.0310680621400888,-0.0300916528231241,-0.0114737405951465,-0.0108814642262748,0.0480750402145385,-0.123941943319844,0.0275065001646773,0.0270766427644136,0.137607725900506,-0.0065968112795133,-0.0360274132586732,0.0078744710963471,-0.0449970246685554,-0.218211141682422,-0.0087761697059456,0.0013132611513363,0.0026894003218717,-0.0072168457489792,-0.0015935677964199,0.0011898077255654,-0.0338888587492311,0.0473544514245736,0.0114908952860976,0.0075844701337473,-0.566370940901526,-0.40176207894147,0.0037997909828932,-0.053364292811523,-0.140033262751643,-0.0673532825562194,0.0016202622479073,-0.0225417474798528,-0.151511082327268,0.0058068631471465,-0.008161170633358,0.0155287681079344,0.139664837900126,0.0113294339140337,0.079778534308972,0.369940201120222,0.286137755267901,-0.0171944830947051,0.039067260703517,-0.0591037038985622,0.0139969688702489,-0.728467567758492,-0.0830617542996506,-0.0848466354043598,0.0193821103694172,-0.573634107218921,0.383683245277679,0.400177974478595,0.0694131211309109,-0.0238943856231103,-0.0032523492046829,1.0,0.090483322912339,0.0488273614240148,-0.0053182505633819,0.10378354735831,-0.162730597040509,0.751386092166611,0.127301269709844,0.0439148573561624,-0.0510543107610645,-0.0132916825135785,-0.108942345888722,-0.0063881985757062,0.255687135872141,-0.0598921661081408,0.0191210284681333,-1.68822709532468,-0.244654466163242,0.036562079487023,-4.90945276251649e-05,0.541319196542995,-0.0794611161580442,0.173991110943891
379,Mobp,1.0,-0.376234526670996,-0.228220043698796,1.0,-0.0066870783619678,0.213530049172415,-0.204493195616682,0.0049402939683394,-0.0929029203389448,-0.0229076548215015,0.0171447206806687,1.0,0.0023216800680805,-0.0224694226464496,0.0320418421185164,1.0,-0.0309908682355485,-0.0162928437652394,0.0153318899067464,1.0,-0.0436195622661728,-0.0518695087130544,0.0541220821533464,-0.0023631626214525,-0.0785126130548745,-0.0345456629060208,0.0089484280794897,1.0,-0.0704186478265057,0.0379126121410381,-0.0353814226532152,1.0,-0.555786541984478,-0.281154449583991,8.82524635204662e-05,-0.109082795858972,0.0688099865574227,-0.0460496886146363,1.0,0.252857883224893,-0.122349179841066,1.0,-0.11349742355211,0.0636226071698354,0.0076000420675843,1.0,-0.165943053617652,0.683191618252596,-0.405969760749568,-0.0097629828069288,-0.0446432089772689,0.122775141346492,0.0148259909633635,-0.876005158801287,-0.107485272334459,-0.2941566223627,1.0,-0.26747071521498,0.241379656128207,0.187207328859801,0.0159853635176943,-0.0204969180023987,-0.0591480464114116,1.0,-0.0435064834343516,0.0802378257189953,-0.114181385629989,-0.382456946810973,-0.0790764203927728,0.321490054090558,-0.0360771455555576,1.0,0.0544919293753637,0.0363679968992097,0.0162499821578305,1.0,0.248948536207071,0.051875616952186,-0.0229349054374778,-1.68605390977446,-0.205891707369676,0.0010946313671077,0.0037386519688716,0.487154323424155,-0.0152086201883994,0.0602360867652372
380,Dicer1,0.0917344075766827,-0.445696686028203,0.145972625769145,-0.124349124305844,0.191708689301547,-0.269200862375324,0.198441744768243,0.0104237305962107,-0.270466015610911,0.131456245698249,-0.0308199480439486,-0.014069802188912,-0.165281776252766,0.0760272806559635,-0.0445166195595402,0.0136157149441261,-0.313235576214075,0.0912886859866099,-0.409658206486537,0.0648617092000689,0.0817958860199792,0.110844333975468,-0.209011848130839,0.0355150022186819,-0.303482472368052,0.143034569377156,0.0238414510854991,0.0191189692273836,-0.111250513040004,0.0648327728016591,-0.0747654067003757,-0.0071045258610189,-0.35915129083633,0.229981470482223,0.0096756448650001,0.0325812387879427,0.104293782991175,-0.18091901700608,0.082588296603143,-0.338296635664742,0.203199669376008,0.0349821847863268,-0.284072817281709,0.182802051978129,-0.132084239082266,-0.0232575119403425,-0.22971859379589,0.283206322326439,-0.888892599019862,0.09728265014178,0.0583275232702889,0.269182220418577,-0.0897816498751227,-0.122134288757265,-0.187742697907213,0.335297928211055,0.116528644997326,-0.225428220621939,0.156123466024997,-0.313231085905033,-0.338611357174415,0.191976031451463,-0.0171353607474067,-0.0060930968975405,-0.01691063281567,0.0109022484323805,-0.0557924376502459,-0.218635645050293,-0.411737849540803,-0.3775928201941,-0.0858116173930998,0.0144844109576747,-0.378271452858324,0.138612185678131,-0.0004153339241194,-0.0421285578008748,-0.203212706764995,0.129525469408235,-0.0211628053772128,-0.701489961414064,-0.191189611608776,-0.226749657851534,-0.0144646474962823,-0.581663234570361,-0.116302754910023,0.0422185565199837
381,Coro6,1.0,0.182270441121381,1.32577997123304,1.0,-0.154065677465979,-0.011453727931735,-0.114600545186452,0.0084398971228063,-0.080666380507704,0.0323255455804724,0.138789565233723,0.0027777965132978,-0.180477011807525,-0.0744355371929383,0.0145218664030902,0.0241415182747905,-0.118923162490231,0.0885246651599887,-0.0619761644349818,-0.0001163975670243,-0.224758213172057,0.0565607584751102,0.157754748032459,0.0014248218296592,-0.240097639468004,-0.122770178967876,0.222941097813858,0.0003155329235625,-0.340447491023234,-0.0090441192486625,0.186774039755132,-0.0012962929756652,0.0023351261453009,-0.0024612485900385,-0.004619681050706,-0.108611294888883,0.0125118603733239,0.0611306826918423,0.0205929056836551,-0.412184100552098,-0.460747995224246,1.0,-0.1282349694092,0.17978198551633,0.0012299205664874,0.0089298703820027,0.125050826067072,-0.600576453845431,0.466533000585723,1.0,0.126344866245692,0.135368461683346,0.105965693811677,0.007217049570452,0.0079786264799194,1.0,1.0,0.0140300866553747,-0.0318326418407848,0.0303077248891038,-0.64129720300738,0.416815931153147,0.511139579978299,1.0,-0.254513701945463,0.150316048793586,0.170866589747714,-0.0919936772361979,0.199263166328783,-0.151234003278913,0.0602547642101518,1.0,-0.352889241812404,-0.135744768618422,-0.513777487255575,-0.0017641968050157,-0.290646358197852,0.416094644398458,-0.103884632652358,0.0159429220058131,0.0837567740001033,-0.320846270690872,0.004884462750218,-0.557412105271143,-0.0821236706149255,-0.0612181505634059
