"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test"
"U2af1",-0.278468429965677,7.54770720785164,-3.78449986083771,0.00017971845932588,0.00987008531363446,0.609689800944679,"P30","WT cells from WT vs WT cells from HET"
"Iqgap2",-0.278440030547887,7.51557922646827,-3.87795812600555,0.00012472754833872,0.00809008684224593,0.931928081225569,"P30","WT cells from WT vs WT cells from HET"
"4933431E20Rik",-0.2782758062276,7.73376869210384,-2.92111141710902,0.00370266536202858,0.0519754742236997,-1.99562821187182,"P30","WT cells from WT vs WT cells from HET"
"2410089E03Rik",-0.277747103044964,9.03541946462687,-3.07782049042762,0.00224133302528547,0.0397861111372228,-1.53095379565464,"P30","WT cells from WT vs WT cells from HET"
"Tle4",-0.277727494858767,7.74998269181369,-2.95452437851356,0.00333271274439427,0.0498515520652534,-1.903770484795,"P30","WT cells from WT vs WT cells from HET"
"Rnf182",-0.277710849982889,7.37273511653858,-4.14121849503951,4.28701967940217e-05,0.00449011491879015,1.87600123627448,"P30","WT cells from WT vs WT cells from HET"
"Npy",-0.277638510792833,7.57684322826851,-3.00670554941944,0.00282209063396343,0.0445148534670413,-1.79644538695198,"P30","WT cells from WT vs WT cells from HET"
"Antxr1",-0.277394288930067,7.53178764483052,-3.78954616079413,0.000176241597259667,0.00982253168727213,0.62557130464743,"P30","WT cells from WT vs WT cells from HET"
"Prpf3",-0.277080655966528,7.57046185887079,-3.71443228580855,0.000235200608125937,0.0114170927454165,0.3739322763188,"P30","WT cells from WT vs WT cells from HET"
"Slc35f1",-0.277078803044513,7.86643170105201,-2.99804206611451,0.00290156770045557,0.045482073704641,-1.77171405320767,"P30","WT cells from WT vs WT cells from HET"
"Samd5",-0.276952930401469,7.97078737889268,-3.01977329193261,0.0027059798714366,0.04364192047109,-1.70381632319851,"P30","WT cells from WT vs WT cells from HET"
"Pigc",-0.276768765368619,7.67557436539657,-2.99493220461382,0.00293059368398083,0.0458415527614798,-1.80706436350948,"P30","WT cells from WT vs WT cells from HET"
"Zfand6",-0.276201168522508,7.71434282788721,-2.7471206798272,0.00630741449496253,0.0710433932037397,-2.44910445051002,"P30","WT cells from WT vs WT cells from HET"
"Dennd6a",-0.276115623628398,8.06664037235601,-2.79560180619786,0.00545161657428965,0.0650795232829007,-2.2803014378727,"P30","WT cells from WT vs WT cells from HET"
"Gm45844",-0.275418835856033,7.62032381638296,-3.67801599634049,0.000270059884674799,0.0126638140161362,0.256037124256169,"P30","WT cells from WT vs WT cells from HET"
"Jpt1",-0.275295754840053,7.81803071364279,-3.11449222836293,0.00198688143725851,0.0379423754668351,-1.45531136452492,"P30","WT cells from WT vs WT cells from HET"
"Ptprm",-0.275188981555322,7.63200437424141,-2.95980286281871,0.00327746221816462,0.0493192514589412,-1.91132369260961,"P30","WT cells from WT vs WT cells from HET"
"Ocel1",-0.275001459592679,7.5912914264197,-3.28993065899728,0.00109876058417741,0.0267542868457956,-0.976155274552796,"P30","WT cells from WT vs WT cells from HET"
"Ablim3",-0.274956271005553,7.49019850463534,-3.78676061374185,0.000178152886187603,0.00985604643879064,0.611158327648718,"P30","WT cells from WT vs WT cells from HET"
"Mbd1",-0.274944592286021,7.77482389147739,-2.84513161879879,0.00468731829787462,0.0593726984397452,-2.18817706799193,"P30","WT cells from WT vs WT cells from HET"
"Tmem106b",-0.274777656953673,7.84294647457174,-2.6898486731051,0.00747361257794467,0.0785355601067817,-2.56769528094582,"P30","WT cells from WT vs WT cells from HET"
"Vangl2",-0.27476081290252,7.44035847223506,-3.93211568987811,0.000100598141330146,0.00754155373979066,1.11532783331321,"P30","WT cells from WT vs WT cells from HET"
"Chmp5",-0.274734282024712,7.52357446568768,-3.86772178162567,0.000129864797330309,0.00823670963049847,0.896205806682215,"P30","WT cells from WT vs WT cells from HET"
"Rspo2",-0.274607994584284,7.37471645736852,-4.89994190730118,1.43873729894598e-06,0.000945403800212501,4.97288170927307,"P30","WT cells from WT vs WT cells from HET"
"Ccdc85a",-0.27427103845876,7.76211436649246,-3.25151263766451,0.00125376270373214,0.0290255710242481,-1.06723768638842,"P30","WT cells from WT vs WT cells from HET"
"Inpp5b",-0.274207392747939,7.67128280057496,-3.07540692512016,0.00225908871207282,0.0398999611963285,-1.58513854541012,"P30","WT cells from WT vs WT cells from HET"
"Bach2",-0.274017294527042,7.61624828690188,-3.59711773647726,0.000365648252993504,0.0149930782987386,-0.0107044132907763,"P30","WT cells from WT vs WT cells from HET"
"Ndufa10",-0.273856252609413,8.03320434074592,-2.92014367167091,0.00371391847964081,0.0520363550108333,-1.96393961359925,"P30","WT cells from WT vs WT cells from HET"
"Igdcc4",-0.27385389623381,7.65005057344,-3.17149917899893,0.0016437130276549,0.0334251265407445,-1.31521666181987,"P30","WT cells from WT vs WT cells from HET"
"Snca",-0.273745109715033,8.04378080464063,-3.0465395498032,0.00248172018992373,0.0418258789564699,-1.6266160044698,"P30","WT cells from WT vs WT cells from HET"
"Ppil3",-0.273532530789494,7.58765191309725,-3.38714108514996,0.000782434352354946,0.0230164653869926,-0.680227031986939,"P30","WT cells from WT vs WT cells from HET"
"Lhfp",-0.273474825903261,7.67754055120993,-3.47490676223832,0.00057190760193876,0.0202020319107382,-0.39606094985441,"P30","WT cells from WT vs WT cells from HET"
"Lsamp",-0.273030823740482,8.7669105243155,-2.32719165679248,0.020496310528383,0.136022719394764,-3.3135165465342,"P30","WT cells from WT vs WT cells from HET"
"Olfm1",0.272762676546845,8.73396313974023,2.67528409301985,0.00779960203498205,0.0807210532478747,-2.54723463870737,"P30","WT cells from WT vs WT cells from HET"
"Usp9x",-0.272228753494678,8.54455575086092,-2.56446742256382,0.0107289887503256,0.0947635536532235,-2.80364323749094,"P30","WT cells from WT vs WT cells from HET"
"Nle1",-0.272071008454256,7.50530843887626,-3.63989663615647,0.000311723793822262,0.0137158469281795,0.115428914246344,"P30","WT cells from WT vs WT cells from HET"
"Mtr",-0.271857157987278,7.57777800989915,-3.57263693152134,0.000400328227862346,0.0160494080940496,-0.0942061633566569,"P30","WT cells from WT vs WT cells from HET"
"Tmem50b",-0.271643474495297,7.6112719770902,-3.20938795210421,0.00144686975339529,0.031440917396278,-1.21103391247588,"P30","WT cells from WT vs WT cells from HET"
"Srsf11",-0.271556405332143,9.60817230045097,-3.91881880688707,0.000106075045230284,0.00774913650147772,1.04315809521629,"P30","WT cells from WT vs WT cells from HET"
"Tmem136",-0.27118678889521,7.57014811313553,-3.49178342841611,0.000538053772919617,0.0193699358251062,-0.355481934078068,"P30","WT cells from WT vs WT cells from HET"
"Ppip5k2",-0.271154482118783,8.31578865228146,-2.46180301879469,0.0142813373698332,0.110398395964332,-3.04383183947301,"P30","WT cells from WT vs WT cells from HET"
"Clcn7",-0.271097586138945,7.79629997206243,-2.99251795653704,0.00295331032653545,0.0459105514397783,-1.79458667649313,"P30","WT cells from WT vs WT cells from HET"
"Manf",-0.2709672012921,7.55850064115033,-3.30462724816006,0.00104432161636644,0.0258081613322312,-0.937493958163206,"P30","WT cells from WT vs WT cells from HET"
"Ap1ar",-0.270874355301034,8.14923394956443,-2.74570396433837,0.00633415526062347,0.071131618180494,-2.39711951233669,"P30","WT cells from WT vs WT cells from HET"
"Dcbld2",-0.270500386846096,7.56135223456405,-3.33076165859955,0.000953658647884545,0.0254444243499408,-0.857585098651649,"P30","WT cells from WT vs WT cells from HET"
"Iqcc",-0.270472271640293,7.6034536216874,-3.43224044128872,0.000666583253612507,0.0219972473692127,-0.539213424047093,"P30","WT cells from WT vs WT cells from HET"
"Fam69a",-0.270471788611223,7.47455182280791,-4.30982583285089,2.09923005601146e-05,0.0035896833957796,2.52859448883052,"P30","WT cells from WT vs WT cells from HET"
"Exoc7",-0.270300998241647,7.78607821590131,-2.8911391299779,0.00406602179626485,0.0546299071341012,-2.06643356000552,"P30","WT cells from WT vs WT cells from HET"
"Elavl2",-0.270174151526717,8.23448748607809,-2.51350687981249,0.0123795717172159,0.101406158383385,-2.93623711998622,"P30","WT cells from WT vs WT cells from HET"
"Far1",-0.269468139176034,8.7729872220544,-2.74084090822367,0.00642672752067746,0.0718494767690597,-2.38967844524178,"P30","WT cells from WT vs WT cells from HET"
"Tmx1",-0.26946075550784,7.68232685291807,-3.44897065233839,0.000627837485418085,0.021278600181467,-0.476860803725466,"P30","WT cells from WT vs WT cells from HET"
"Chgb",-0.26939342493705,8.2103506718669,-2.47951628262265,0.0136025040438921,0.107197279728279,-3.01365949198654,"P30","WT cells from WT vs WT cells from HET"
"Arpc4",-0.269152262932347,7.65838999738141,-2.86693719489904,0.00438282045385581,0.0573159124263929,-2.15315375358981,"P30","WT cells from WT vs WT cells from HET"
"Lhfpl3",-0.268877376680109,7.57383739847918,-2.87819744830587,0.00423273152004891,0.0556766992252588,-2.14542518631806,"P30","WT cells from WT vs WT cells from HET"
"Hcfc2",-0.268858302760274,7.70634211207057,-3.2594035470907,0.00122036062800075,0.0285672791578919,-1.04987296248223,"P30","WT cells from WT vs WT cells from HET"
"Pank2",-0.268780655279429,8.01546107135847,-2.6926577081806,0.00741216968907995,0.0782306182940835,-2.53831139628739,"P30","WT cells from WT vs WT cells from HET"
"Supt16",-0.268470533007564,7.74433932824949,-3.00468213140618,0.00284047233309351,0.0446173566475899,-1.76883000164233,"P30","WT cells from WT vs WT cells from HET"
"Polr3k",-0.26843003839511,7.56217921857349,-3.59169095703718,0.000373083422629438,0.0151734036316967,-0.0344696017617814,"P30","WT cells from WT vs WT cells from HET"
"Pex1",-0.268405118312013,7.80508985679444,-2.93819035816604,0.00350912218641536,0.0504264648870766,-1.93931486321602,"P30","WT cells from WT vs WT cells from HET"
"Zcchc7",-0.268321632932201,9.3792106406294,-3.13310494390747,0.00186817966704618,0.0361341486243072,-1.38116749451532,"P30","WT cells from WT vs WT cells from HET"
"Adamtsl1",-0.268263581543182,7.37347129317087,-3.83379883327951,0.000148357909044259,0.00865306129960466,0.75473540279439,"P30","WT cells from WT vs WT cells from HET"
"Tubgcp3",-0.268236325063453,7.75618381814522,-2.9775229087072,0.00309805532227627,0.0469955004935617,-1.84091658410644,"P30","WT cells from WT vs WT cells from HET"
"Ppa1",-0.267927113897894,7.58962827354641,-3.35518692843318,0.000875594409057197,0.0244639362491064,-0.778398257605138,"P30","WT cells from WT vs WT cells from HET"
"Use1",-0.267867876948952,7.64900803866066,-3.47798177624453,0.000565594533035811,0.0201684041069263,-0.389261958246998,"P30","WT cells from WT vs WT cells from HET"
"Wdr41",-0.267799395826716,7.57824513571933,-3.31060493031703,0.00102290470594741,0.0257402508613657,-0.915561526820087,"P30","WT cells from WT vs WT cells from HET"
"P4htm",-0.267777279147349,7.97868014459267,-2.90596829837722,0.0038823691401065,0.0526448687354286,-2.00553177958094,"P30","WT cells from WT vs WT cells from HET"
"Ptpru",-0.267702699140026,7.58386288795608,-3.33539398751772,0.00093837331349491,0.0252154314669132,-0.840521281670364,"P30","WT cells from WT vs WT cells from HET"
"Pigt",-0.267102857301932,7.68157153585534,-3.02692205237322,0.00264433168061708,0.0432850887990784,-1.71776386512365,"P30","WT cells from WT vs WT cells from HET"
"Tmem5",-0.26701273856799,7.64327761825848,-3.06070756347018,0.00237004948979025,0.0408756290513892,-1.63139048104244,"P30","WT cells from WT vs WT cells from HET"
"Fam114a2",-0.267002520437791,7.48763547866261,-3.90523852204379,0.000111959566961054,0.00791438197952817,1.0254195918341,"P30","WT cells from WT vs WT cells from HET"
"Samd14",-0.266578551819891,7.44172815095227,-3.84548255384864,0.000141724113257722,0.00833072053243048,0.808619697427035,"P30","WT cells from WT vs WT cells from HET"
"L1cam",-0.26656459441259,8.00514232104151,-2.87968441710187,0.00421326537086089,0.0556151028953637,-2.07147334237725,"P30","WT cells from WT vs WT cells from HET"
"4921539H07Rik",-0.266421046803809,7.43315789148586,-4.23484384907606,2.89210497077863e-05,0.00415016936009047,2.23777402143394,"P30","WT cells from WT vs WT cells from HET"
"Papd7",-0.266200056485044,7.71554105854813,-3.24611440617311,0.00127709943213162,0.0292180412425283,-1.0880274041628,"P30","WT cells from WT vs WT cells from HET"
"Fbf1",-0.266164714048096,7.81909315611053,-2.90803559196698,0.00385737637894745,0.0526448687354286,-2.0172176076302,"P30","WT cells from WT vs WT cells from HET"
"Kcnab3",-0.265880100195362,7.58482912741994,-3.55323930431925,0.000429973576138495,0.0168495895149273,-0.15632033642509,"P30","WT cells from WT vs WT cells from HET"
"Hp1bp3",-0.265355414932309,8.36401799652615,-2.5627733706741,0.0107805339068633,0.0947635536532235,-2.81482774081971,"P30","WT cells from WT vs WT cells from HET"
"Zfr2",-0.265346520380316,7.9735694143693,-2.74875364253764,0.00627671862415574,0.0709099563485703,-2.40572933658642,"P30","WT cells from WT vs WT cells from HET"
"Ilf3",-0.265290902655521,7.81344415294942,-2.94467181781586,0.00343812490164625,0.0503277271595065,-1.92091120339506,"P30","WT cells from WT vs WT cells from HET"
"Cdh9",-0.26480086136441,7.59402143218055,-3.25887395794403,0.00122257627443397,0.0285672791578919,-1.06871605628011,"P30","WT cells from WT vs WT cells from HET"
"Caprin1",-0.264778544267418,8.27666848563647,-2.1849426187288,0.0295224863396118,0.163088977400322,-3.62182697935319,"P30","WT cells from WT vs WT cells from HET"
"Nckap5",-0.26456899650862,7.4130495607562,-3.37012582757065,0.000830825110923991,0.0239506825080158,-0.771061532232971,"P30","WT cells from WT vs WT cells from HET"
"Ranbp1",-0.264488473696478,7.69485372615512,-3.37932183254203,0.00080433628167624,0.0234566906330699,-0.690868048181411,"P30","WT cells from WT vs WT cells from HET"
"Capns1",-0.264349931468927,7.72038456012022,-2.86506701170339,0.00440821222326466,0.0574685882513662,-2.14592607002557,"P30","WT cells from WT vs WT cells from HET"
"Mturn",-0.264343937559008,7.60872688101455,-3.46093514004506,0.000601430201028432,0.0206628348517713,-0.447472669653491,"P30","WT cells from WT vs WT cells from HET"
"Rora",-0.26431953927449,8.10056275534017,-2.42859039051294,0.0156354397226355,0.116707389358243,-3.13595495941189,"P30","WT cells from WT vs WT cells from HET"
"Ythdf2",-0.264290572708821,7.46436128214421,-3.43818634972613,0.000652564241368955,0.0217347757389353,-0.544816307758085,"P30","WT cells from WT vs WT cells from HET"
"Mef2c",-0.264204311994156,9.7383355975763,-3.0300798634427,0.00261751258991604,0.0432361099656533,-1.6643015649006,"P30","WT cells from WT vs WT cells from HET"
"Sgf29",-0.264073471608524,7.61772267898186,-3.33393591658952,0.000943159769894784,0.0252538580380369,-0.839243618872781,"P30","WT cells from WT vs WT cells from HET"
"Coro2b",0.264007498944916,7.89460435680921,2.88691275892735,0.00411979447761053,0.0550956375435885,-2.06402484802719,"P30","WT cells from WT vs WT cells from HET"
"Marc2",-0.26384189484403,7.64262675193877,-2.92607932604519,0.00364538609484726,0.0513630804824547,-2.00010741706572,"P30","WT cells from WT vs WT cells from HET"
"Gm996",-0.263783342946451,7.86504009866797,-3.00605040592336,0.00282803029734792,0.0445148534670413,-1.74998239302725,"P30","WT cells from WT vs WT cells from HET"
"Zmym2",-0.263546179440523,8.31450465066394,-2.46744436718181,0.0140619544689937,0.109299737008996,-3.03160085144138,"P30","WT cells from WT vs WT cells from HET"
"Memo1",-0.263522154471082,7.6114497813647,-3.4124755627236,0.000715230689925257,0.0220915127498044,-0.59892686187113,"P30","WT cells from WT vs WT cells from HET"
"Prcp",-0.263393599930049,7.64985412107884,-3.22684330979703,0.0013637327871572,0.030267626815843,-1.15418562257545,"P30","WT cells from WT vs WT cells from HET"
"Ncbp2",-0.263330713012967,7.73572433740715,-3.01430620073251,0.00275401276273507,0.0441526669656811,-1.74386025624847,"P30","WT cells from WT vs WT cells from HET"
"Klhdc1",-0.263285568235043,7.69528292127016,-3.1775256671035,0.00161083238200338,0.0332052132662833,-1.29073857693671,"P30","WT cells from WT vs WT cells from HET"
"Cthrc1",-0.263264173099955,7.45135311323091,-3.89878134353342,0.000114864783143066,0.00791438197952817,0.998111536181963,"P30","WT cells from WT vs WT cells from HET"
"Gm2824",-0.263252000807966,7.49567990069529,-3.51961646889115,0.000486287199770187,0.0184789135912671,-0.278514403963118,"P30","WT cells from WT vs WT cells from HET"
"Insig1",-0.263135444311761,7.54706077969926,-3.14032391074588,0.00182392817935489,0.0354605571614114,-1.42668981902309,"P30","WT cells from WT vs WT cells from HET"
"Fam53b",-0.263126061111464,7.70772684596433,-2.63059768031834,0.00888112237366626,0.0854365679323095,-2.73690618488248,"P30","WT cells from WT vs WT cells from HET"
"Prkcsh",0.262971883501084,7.74134225451958,2.7919709443394,0.00551186153728448,0.0655153968507558,-2.33089989069693,"P30","WT cells from WT vs WT cells from HET"
"H2afy2",-0.262941933836085,7.45078508425393,-4.07695884673532,5.59328211428521e-05,0.00527571473732275,1.64424233685706,"P30","WT cells from WT vs WT cells from HET"
