"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"1092","SNCG",-0.635236778948013,2.23756675621139e-08,3.33648633033788e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1093","PPIP5K2",-0.638404248413365,2.31341204361062e-08,3.33648633033788e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1094","CEMIP",-0.499769865557131,2.36630236194176e-08,3.33648633033788e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1095","COX4I1",-0.615818327462632,3.04051334432781e-08,4.1583937599608e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1096","ALDOA",-0.574905225042091,3.12795576184458e-08,4.1583937599608e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1097","CCDC85B",-0.542182142048447,3.45542909979945e-08,4.46614211149079e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1098","MEF2C",-0.496900392622973,3.89967513351898e-08,4.90410497196319e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1099","COX6A1",-0.616813627393609,4.06513731486557e-08,4.97765366475514e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1100","ZNF804A",-0.609115023766492,4.75983450225627e-08,5.62522752203574e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1101","CYCS",-0.574795949930737,4.83578553366494e-08,5.62522752203574e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1102","LINC00632",-0.585088324491316,5.06882118962001e-08,5.75249390129315e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1103","ATP5PF",-0.563621052278837,5.6792496620495e-08,6.29179730417055e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1104","COX7A2",-0.562909248095144,6.22544787206394e-08,6.73651370900315e-06,"Pvalb","females","P30","CORT","limmaVoomCC"
"1105","GAPDH",-0.601531633247832,1.20179672668836e-07,1.27090003847294e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1106","AC027031.2",-0.597940253007798,1.27997629878751e-07,1.32349549294629e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1107","AL078639.1",0.608416737557707,1.39251526839828e-07,1.40855946605592e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1108","PPIA",-0.566647081202758,1.4830726670766e-07,1.46824194040584e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1109","COX5A",-0.54199793317009,1.98267785467839e-07,1.89536211541149e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1110","UQCRQ",-0.49159815906243,1.9959755782326e-07,1.89536211541149e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1111","SRSF11",-0.499440565455801,2.09444615474787e-07,1.94909159160837e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1112","BEX3",-0.559330652537695,2.40446469185168e-07,2.19372043356586e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1113","COX7C",-0.556560202848183,2.6465009221498e-07,2.36810938283904e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1114","SERPINI1",-0.60025757987523,2.93519957911573e-07,2.57688370596708e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1115","NDUFV1",-0.500409622335154,3.96264320486589e-07,3.41447756152611e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1116","MIF",-0.555695344897678,5.91915035259854e-07,5.00760119829836e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1117","NDUFB10",-0.444820682754133,6.1104463371603e-07,5.07712621550123e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1118","ZNF385D",-0.464676725413596,6.77960860089973e-07,5.53430154736604e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1119","PRDX2",-0.535036285784556,6.96533263556297e-07,5.58787806090939e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1120","SLC25A4",-0.483709063269821,8.51420508633828e-07,6.71467733334441e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1121","MT-CYB",0.498338153687113,9.10466975411819e-07,7.06067139431866e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1122","PFDN5",-0.478615807134182,9.48222408144474e-07,7.23291617228892e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1123","EIF3K",-0.445890637221702,9.74356289158943e-07,7.31238679589768e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1124","KLHL5",-0.52133570078308,1.03725072192032e-06,7.6608374747544e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1125","DNAJB1",0.395540274270336,1.14834937679951e-06,8.34885882851266e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1126","ATP5ME",-0.483727375863898,1.17668917470734e-06,8.42328419986653e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1127","SAT2",-0.474902097665701,1.37439118925401e-06,9.68945788424075e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1128","MPC1",-0.462785473865511,1.41985169106116e-06,9.79435542991408e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1129","PIN1",-0.47455864845614,1.43136937295112e-06,9.79435542991408e-05,"Pvalb","females","P30","CORT","limmaVoomCC"
"1130","HINT1",-0.49372403958504,1.67317700884251e-06,0.000112830327857162,"Pvalb","females","P30","CORT","limmaVoomCC"
"1131","KAZN",-0.499096612343042,1.76894572536856e-06,0.00011758434943057,"Pvalb","females","P30","CORT","limmaVoomCC"
"1132","ATP5F1D",-0.49370044593498,2.04407903867181e-06,0.000133959151647041,"Pvalb","females","P30","CORT","limmaVoomCC"
"1133","SLC4A10",-0.436592752608374,2.54619583673305e-06,0.000160774975589685,"Pvalb","females","P30","CORT","limmaVoomCC"
"1134","GPX4",-0.516552583379684,2.5471321808701e-06,0.000160774975589685,"Pvalb","females","P30","CORT","limmaVoomCC"
"1135","NDUFB9",-0.42784976994469,2.55691987827997e-06,0.000160774975589685,"Pvalb","females","P30","CORT","limmaVoomCC"
"1136","PPP2R2B",-0.479806977935326,3.28222222402065e-06,0.000201575668468819,"Pvalb","females","P30","CORT","limmaVoomCC"
"1137","COX6B1",-0.502189795236201,3.29244590664738e-06,0.000201575668468819,"Pvalb","females","P30","CORT","limmaVoomCC"
"1138","ATP5F1A",-0.50383423160934,3.39834164210241e-06,0.000205356930658474,"Pvalb","females","P30","CORT","limmaVoomCC"
"1139","SLC25A12",-0.474329129653714,3.57616564586538e-06,0.000213332035259123,"Pvalb","females","P30","CORT","limmaVoomCC"
"1140","FAM19A2",-0.490034329957456,3.84079214534657e-06,0.000226217795598704,"Pvalb","females","P30","CORT","limmaVoomCC"
"1141","PEG3",0.479642531953461,4.09077470635505e-06,0.000237929683858376,"Pvalb","females","P30","CORT","limmaVoomCC"
"1142","RAB24",-0.408494723487183,6.15886971879432e-06,0.000353792849401851,"Pvalb","females","P30","CORT","limmaVoomCC"
"1143","TMEM160",-0.423503770740822,6.43263037920603e-06,0.000365012550663972,"Pvalb","females","P30","CORT","limmaVoomCC"
"1144","BBX",0.379292505742005,6.68891294976345e-06,0.00037260269354332,"Pvalb","females","P30","CORT","limmaVoomCC"
"1145","CHCHD2",-0.447206104905538,6.72745225318765e-06,0.00037260269354332,"Pvalb","females","P30","CORT","limmaVoomCC"
"1146","MIR181A1HG",-0.445302134157135,6.82326797378671e-06,0.00037260269354332,"Pvalb","females","P30","CORT","limmaVoomCC"
"1147","GSTK1",-0.430996275342312,6.96168979905656e-06,0.00037260269354332,"Pvalb","females","P30","CORT","limmaVoomCC"
"1148","ADGRB3",-0.461517085911056,6.96678150403371e-06,0.00037260269354332,"Pvalb","females","P30","CORT","limmaVoomCC"
"1149","PEG10",0.376421475149005,7.14530190733726e-06,0.000377807838350457,"Pvalb","females","P30","CORT","limmaVoomCC"
"1150","FAM19A4",-0.358106470440353,7.83817731032498e-06,0.000409786955336428,"Pvalb","females","P30","CORT","limmaVoomCC"
"1151","FTH1",-0.470845681778166,8.39471634624572e-06,0.000434006835100904,"Pvalb","females","P30","CORT","limmaVoomCC"
"1152","UQCRH",-0.480629692702767,8.96821463373994e-06,0.000458561568030681,"Pvalb","females","P30","CORT","limmaVoomCC"
"1153","PARK7",-0.402024886763247,9.13119230094246e-06,0.000461819975829188,"Pvalb","females","P30","CORT","limmaVoomCC"
"1154","IL1RAPL1",-0.471850704162014,9.25714948676363e-06,0.000463156092063561,"Pvalb","females","P30","CORT","limmaVoomCC"
"1155","NDUFS2",-0.400356041426889,9.80042357886788e-06,0.00048512096715396,"Pvalb","females","P30","CORT","limmaVoomCC"
"1156","EDF1",-0.422098781641413,1.03391290259746e-05,0.000504738607495166,"Pvalb","females","P30","CORT","limmaVoomCC"
"1157","NDUFA5",-0.444472224187262,1.04136914505772e-05,0.000504738607495166,"Pvalb","females","P30","CORT","limmaVoomCC"
"1158","RNASEK",-0.424128986906426,1.10442483456803e-05,0.000529782345901549,"Pvalb","females","P30","CORT","limmaVoomCC"
"1159","ATP5IF1",-0.458541924760741,1.13520133737926e-05,0.000538988961512824,"Pvalb","females","P30","CORT","limmaVoomCC"
"1160","MRPS21",-0.43612589741661,1.15563946495847e-05,0.000539469644806739,"Pvalb","females","P30","CORT","limmaVoomCC"
"1161","UQCR11",-0.41044021602819,1.1594017726343e-05,0.000539469644806739,"Pvalb","females","P30","CORT","limmaVoomCC"
"1162","CALY",-0.431204021156448,1.18153807017525e-05,0.000544326400052025,"Pvalb","females","P30","CORT","limmaVoomCC"
"1163","PURA",0.456328193757971,1.28696436809952e-05,0.000587082863212456,"Pvalb","females","P30","CORT","limmaVoomCC"
"1164","HSPH1",0.45722195352439,1.35206269828117e-05,0.000610791042242939,"Pvalb","females","P30","CORT","limmaVoomCC"
"1165","FAM173A",-0.364420571982621,1.45769770330143e-05,0.000652179558986687,"Pvalb","females","P30","CORT","limmaVoomCC"
"1166","ATP6V1F",-0.440957606950059,1.58200383195625e-05,0.00070105369810404,"Pvalb","females","P30","CORT","limmaVoomCC"
"1167","NDFIP1",-0.426251884679592,1.59913486175446e-05,0.000701959859598444,"Pvalb","females","P30","CORT","limmaVoomCC"
"1168","SELENOM",-0.399317646848951,1.72742287023562e-05,0.000746906245557599,"Pvalb","females","P30","CORT","limmaVoomCC"
"1169","NDUFA6",-0.362167486187858,1.73363151773524e-05,0.000746906245557599,"Pvalb","females","P30","CORT","limmaVoomCC"
"1170","FASTKD1",-0.417444690654873,1.82891241227661e-05,0.000780727472873674,"Pvalb","females","P30","CORT","limmaVoomCC"
"1171","ATP5MG",-0.426963211313655,2.24080772036675e-05,0.000947861665715135,"Pvalb","females","P30","CORT","limmaVoomCC"
"1172","RPL8",-0.432803506015244,2.30733434591086e-05,0.000967209613650742,"Pvalb","females","P30","CORT","limmaVoomCC"
"1173","HMGN3",-0.439142826608701,2.67829042199228e-05,0.00111268619049376,"Pvalb","females","P30","CORT","limmaVoomCC"
"1174","PHLDA1",-0.385141383271981,2.75200840686636e-05,0.00113319425815479,"Pvalb","females","P30","CORT","limmaVoomCC"
"1175","ATP6V0B",-0.417918224014057,2.88425982610252e-05,0.00117723341849605,"Pvalb","females","P30","CORT","limmaVoomCC"
"1176","HSPA8",-0.481145384442788,3.10931901255591e-05,0.00125805751003675,"Pvalb","females","P30","CORT","limmaVoomCC"
"1177","ATP5MPL",-0.443793848532871,3.24447551466533e-05,0.00130142625601188,"Pvalb","females","P30","CORT","limmaVoomCC"
"1178","TPI1",-0.446843702385385,3.28598288171235e-05,0.00130316092374164,"Pvalb","females","P30","CORT","limmaVoomCC"
"1179","ATP1A1",-0.444218180503796,3.30481386205702e-05,0.00130316092374164,"Pvalb","females","P30","CORT","limmaVoomCC"
"1180","ATP5MD",-0.431982000657033,3.40995845692083e-05,0.00133332241176913,"Pvalb","females","P30","CORT","limmaVoomCC"
"1181","FEZ1",-0.391163698772003,3.59899930546568e-05,0.00139551198069432,"Pvalb","females","P30","CORT","limmaVoomCC"
"1182","MSMO1",0.317640881581912,3.81361497197142e-05,0.0014665083028581,"Pvalb","females","P30","CORT","limmaVoomCC"
"1183","MTX2",-0.35380347822467,3.86936062919761e-05,0.00147574877111939,"Pvalb","females","P30","CORT","limmaVoomCC"
"1184","MAP1LC3A",-0.42132794357674,4.07044152016153e-05,0.00153981824335867,"Pvalb","females","P30","CORT","limmaVoomCC"
"1185","INAFM1",-0.333206449603394,4.1778481031076e-05,0.00156770380836772,"Pvalb","females","P30","CORT","limmaVoomCC"
"1186","GOLT1B",-0.349494426607169,4.48884396673304e-05,0.00167092727817671,"Pvalb","females","P30","CORT","limmaVoomCC"
"1187","NPM2",-0.333972068246338,4.63585604429587e-05,0.00170988999294764,"Pvalb","females","P30","CORT","limmaVoomCC"
"1188","TMEM14C",-0.319253625484921,4.66701115633678e-05,0.00170988999294764,"Pvalb","females","P30","CORT","limmaVoomCC"
"1189","CYC1",-0.364481689744209,5.46593885890953e-05,0.00198695418050829,"Pvalb","females","P30","CORT","limmaVoomCC"
"1190","SELENOW",-0.435102481450604,5.52964771535874e-05,0.00199453107128405,"Pvalb","females","P30","CORT","limmaVoomCC"
"1191","SRSF7",-0.415144119145316,5.65879615961156e-05,0.00202541373312866,"Pvalb","females","P30","CORT","limmaVoomCC"
"1192","STMN2",-0.463763531204602,5.8658584127378e-05,0.00208274425126411,"Pvalb","females","P30","CORT","limmaVoomCC"
"1193","LUC7L",-0.399677243562489,5.90849432982727e-05,0.00208274425126411,"Pvalb","females","P30","CORT","limmaVoomCC"
"1194","NDUFB7",-0.358860920387531,6.13463244126569e-05,0.00213358056285519,"Pvalb","females","P30","CORT","limmaVoomCC"
"1195","KCNMB2",-0.371711298335595,6.14441855625609e-05,0.00213358056285519,"Pvalb","females","P30","CORT","limmaVoomCC"
"1196","SLC25A3",-0.423102802036639,6.36060894523754e-05,0.00219228988312521,"Pvalb","females","P30","CORT","limmaVoomCC"
"1197","PTPRS",-0.359277090525466,6.60466546683696e-05,0.00225966973655826,"Pvalb","females","P30","CORT","limmaVoomCC"
"1198","SCG3",-0.415280154323994,6.9650330051886e-05,0.00236556923891552,"Pvalb","females","P30","CORT","limmaVoomCC"
"1199","NME2",-0.359656317661555,7.43324840750843e-05,0.00250089901292614,"Pvalb","females","P30","CORT","limmaVoomCC"
"1200","RPS21",-0.388438650217426,7.49582099373818e-05,0.00250089901292614,"Pvalb","females","P30","CORT","limmaVoomCC"
"1201","MT-ND5",0.404549609517507,7.52473375907285e-05,0.00250089901292614,"Pvalb","females","P30","CORT","limmaVoomCC"
"1202","MT-ATP6",0.335823694526514,7.92837572038525e-05,0.00261636398772713,"Pvalb","females","P30","CORT","limmaVoomCC"
"1203","REX1BD",-0.375247242278863,8.12082026603107e-05,0.002660998359003,"Pvalb","females","P30","CORT","limmaVoomCC"
"1204","RBFOX1",-0.374178128048732,8.17874964483803e-05,0.00266123930751268,"Pvalb","females","P30","CORT","limmaVoomCC"
"1205","PGAM1",-0.413481965075478,8.9763730650612e-05,0.00289238874907877,"Pvalb","females","P30","CORT","limmaVoomCC"
"1206","ATP5F1B",-0.410136755380061,9.01346160791795e-05,0.00289238874907877,"Pvalb","females","P30","CORT","limmaVoomCC"
"1207","NDUFA1",-0.379507932529804,9.13638950018808e-05,0.00289677262060199,"Pvalb","females","P30","CORT","limmaVoomCC"
"1208","ETV5",-0.277738318690182,9.15163497159881e-05,0.00289677262060199,"Pvalb","females","P30","CORT","limmaVoomCC"
"1209","ELOB",-0.3939232332072,9.31027904126685e-05,0.00291657105246835,"Pvalb","females","P30","CORT","limmaVoomCC"
"1210","UCHL1",-0.408974937654523,9.33954624581527e-05,0.00291657105246835,"Pvalb","females","P30","CORT","limmaVoomCC"
"1211","SEPT4",-0.373447437477375,9.830521037221e-05,0.00304942762574596,"Pvalb","females","P30","CORT","limmaVoomCC"
"1212","COX7B",-0.38602645934862,0.000104327767595164,0.00321034912225659,"Pvalb","females","P30","CORT","limmaVoomCC"
"1213","SDHD",-0.315597585165138,0.000104872784565442,0.00321034912225659,"Pvalb","females","P30","CORT","limmaVoomCC"
"1214","COL12A1",-0.366941153487463,0.000112902531833956,0.00343356523283266,"Pvalb","females","P30","CORT","limmaVoomCC"
"1215","TCEAL3",-0.354110346684736,0.000122053907076901,0.00368250966240336,"Pvalb","females","P30","CORT","limmaVoomCC"
"1216","C19orf66",-0.325656646020491,0.000122671179383735,0.00368250966240336,"Pvalb","females","P30","CORT","limmaVoomCC"
"1217","TEAD1",0.295296735688938,0.000126906269999466,0.00378522355325331,"Pvalb","females","P30","CORT","limmaVoomCC"
"1218","NDUFA13",-0.372772726165907,0.000130913295668271,0.00387986983913671,"Pvalb","females","P30","CORT","limmaVoomCC"
"1219","N4BP2L2",-0.361272480681122,0.000133856251677243,0.00394198189274817,"Pvalb","females","P30","CORT","limmaVoomCC"
"1220","FLRT2",0.372167968489274,0.000136559330651032,0.00399629286490095,"Pvalb","females","P30","CORT","limmaVoomCC"
"1221","OCIAD1",-0.379589799133128,0.000138906897888591,0.0040395862242226,"Pvalb","females","P30","CORT","limmaVoomCC"
"1222","ATP5F1C",-0.35492810400641,0.00014228211223157,0.00411204141747512,"Pvalb","females","P30","CORT","limmaVoomCC"
"1223","SEPT7",-0.397768154181343,0.000145970491478228,0.00419259689412465,"Pvalb","females","P30","CORT","limmaVoomCC"
"1224","ATP6V0E2",-0.388619511743311,0.000154248995409627,0.00440319371558891,"Pvalb","females","P30","CORT","limmaVoomCC"
"1225","PRDX5",-0.372611276105016,0.000159556569933099,0.00452693121889458,"Pvalb","females","P30","CORT","limmaVoomCC"
"1226","HNRNPU",0.371721174600619,0.000168729416498035,0.0047549715175706,"Pvalb","females","P30","CORT","limmaVoomCC"
"1227","SLC25A5",-0.348706279697731,0.000169637926481135,0.0047549715175706,"Pvalb","females","P30","CORT","limmaVoomCC"
"1228","SLC8A1",0.41501781543689,0.000178772101086208,0.00498099752307861,"Pvalb","females","P30","CORT","limmaVoomCC"
"1229","PFKM",-0.328957340648003,0.000184522532947443,0.00511061515359792,"Pvalb","females","P30","CORT","limmaVoomCC"
"1230","NDUFAB1",-0.329876882148173,0.000187036395620776,0.00514958786286078,"Pvalb","females","P30","CORT","limmaVoomCC"
"1231","YWHAH",-0.416266971766668,0.000192558164524175,0.00527043023253522,"Pvalb","females","P30","CORT","limmaVoomCC"
"1232","RELL2",-0.332516427771371,0.000200654807213433,0.00542915571771841,"Pvalb","females","P30","CORT","limmaVoomCC"
"1233","ATP5PD",-0.360742273722748,0.000200690905533541,0.00542915571771841,"Pvalb","females","P30","CORT","limmaVoomCC"
"1234","CDC42",-0.375439874645491,0.00020474918053585,0.00549260028717224,"Pvalb","females","P30","CORT","limmaVoomCC"
"1235","CERS6",0.342205251033418,0.000205397044910374,0.00549260028717224,"Pvalb","females","P30","CORT","limmaVoomCC"
"1236","TMEM65",0.318044884304938,0.00021111400462923,0.00561321979165604,"Pvalb","females","P30","CORT","limmaVoomCC"
"1237","C12orf57",-0.33694886163615,0.000212902760086753,0.00562861671979354,"Pvalb","females","P30","CORT","limmaVoomCC"
"1238","TRPT1",-0.268085948597631,0.000214926269154721,0.00565001090608427,"Pvalb","females","P30","CORT","limmaVoomCC"
"1239","RTL8C",-0.345980508422873,0.000216997709004444,0.00567241764043641,"Pvalb","females","P30","CORT","limmaVoomCC"
"1240","GNG3",-0.349101579745099,0.000220386568331141,0.00568354656057426,"Pvalb","females","P30","CORT","limmaVoomCC"
"1241","CORT",-0.386083327364678,0.000220698457909183,0.00568354656057426,"Pvalb","females","P30","CORT","limmaVoomCC"
"1242","RAB3A",-0.397193712237569,0.000221087884690295,0.00568354656057426,"Pvalb","females","P30","CORT","limmaVoomCC"
"1243","PCP4L1",-0.342844414339366,0.000228623893177439,0.00584498337887157,"Pvalb","females","P30","CORT","limmaVoomCC"
"1244","VEZT",-0.379757789023364,0.000236415052215125,0.00601114337681409,"Pvalb","females","P30","CORT","limmaVoomCC"
"1245","FKBP2",-0.342805022988896,0.000244403758078183,0.00618049286053145,"Pvalb","females","P30","CORT","limmaVoomCC"
"1246","PYGO1",0.276903837124445,0.000250705448503111,0.00630558082099988,"Pvalb","females","P30","CORT","limmaVoomCC"
"1247","TMEM59L",-0.372154160757527,0.000254702674837005,0.00631741669779165,"Pvalb","females","P30","CORT","limmaVoomCC"
