"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"23277","SERINC1",-0.110078793,0.111892645,0.46043438,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23278","ARGLU1",-0.141222509,0.112899143,0.46043438,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23279","SPG7",-0.125325391,0.113133328,0.46043438,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23280","EDIL3",-0.158443855,0.113286732,0.46043438,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23281","CCDC14",-0.123412209,0.114950869,0.461055021,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23282","XIST",-0.153786513,0.115294711,0.461055021,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23283","LUC7L2",-0.114153067,0.116045696,0.461055021,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23284","PREPL",-0.114903905,0.116092991,0.461055021,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23285","PON2",-0.117125846,0.117040821,0.462178243,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23286","PMP2",-0.141639731,0.120516552,0.47321471,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23287","GPCPD1",-0.118746642,0.122870954,0.479748949,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23288","THY1",-0.122498992,0.125042038,0.485498416,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23289","SLC1A3",-0.14017405,0.126085969,0.485932301,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23290","GRIA2",-0.150978888,0.126552153,0.485932301,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23291","CXADR",-0.113223781,0.128079549,0.48909498,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23292","CNTN1",-0.145544928,0.128994513,0.489897195,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23293","MIR99AHG",-0.126914085,0.130683025,0.492044412,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23294","RERE",-0.110663896,0.132067875,0.492044412,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23295","PCDH7",0.126357759,0.13265429,0.492044412,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23296","DLGAP1",-0.115478995,0.132864357,0.492044412,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23297","LSAMP",-0.139209585,0.133099783,0.492044412,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23298","IL6ST",0.120560552,0.134710249,0.493490362,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23299","SEC62",-0.108580844,0.1349751,0.493490362,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23301","PCDHGC3",-0.107909111,0.13671933,0.493490362,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23302","TAF1D",0.110101564,0.137041208,0.493490362,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23303","HNRNPR",-0.113371655,0.137948035,0.493900845,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23304","LIMA1",-0.113306069,0.138576496,0.493900845,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23305","MAP2",-0.144823985,0.139655903,0.495208431,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23306","NR3C1",-0.11143872,0.140586284,0.495976992,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23307","SUB1",-0.112788265,0.143541989,0.503846881,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23308","RBM25",-0.127057187,0.147868335,0.516424588,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23309","NAPEPLD",-0.122854607,0.148829432,0.517182275,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23310","ITM2C",-0.131150128,0.151762329,0.524750343,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23311","SRSF5",-0.129335509,0.155416895,0.53366258,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23312","MBP",-0.116867702,0.155875545,0.53366258,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23313","PURA",0.107528616,0.157641244,0.534805681,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23314","FGFR1",0.116118914,0.157748438,0.534805681,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23315","UCHL1",-0.101410146,0.159220196,0.536944848,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23316","SLC8A1",-0.108755769,0.159924581,0.536944848,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23317","SMG1",0.101104419,0.161236391,0.536981709,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23318","ANKRD10",-0.105088498,0.161491041,0.536981709,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23319","LDHB",-0.112587197,0.162253466,0.536981709,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23320","ADGRB3",-0.103655883,0.163103096,0.537235316,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23321","CANX",-0.125084655,0.166699987,0.545121504,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23322","PLPPR4",-0.098504217,0.167066015,0.545121504,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23323","UGT8",-0.105467248,0.168134302,0.546043645,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23324","LRRC7",-0.118928913,0.171402838,0.552094936,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23325","CSNK2A1",0.100606898,0.172155867,0.552094936,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23326","ARID1B",0.11463189,0.172380721,0.552094936,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23327","SLC25A27",-0.112761122,0.173350724,0.552654832,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23328","FBXO7",0.098017499,0.175263239,0.556200691,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23329","GPR37L1",-0.115555701,0.177489524,0.558899746,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23330","MATR3.1",-0.098704478,0.177722077,0.558899746,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23331","NCKAP1",0.100081859,0.181967779,0.569673904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23332","SPOCK1",0.110167706,0.184495343,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23333","PDE4D",-0.096045926,0.185312436,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23334","MYCBP2",0.105246859,0.18614714,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23335","SRSF6",0.095793841,0.187019549,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23336","NCAM1",-0.131532732,0.188018065,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23337","NAV1",-0.129153236,0.189001625,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23338","DOCK9",0.099433073,0.190489395,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23339","SREK1",-0.112929849,0.191103462,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23340","ATP2B4",0.107058747,0.191888777,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23341","PHYHIPL",0.111313665,0.192443752,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23342","PTPRD",-0.123162285,0.193690304,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23343","MEG3",-0.131109642,0.194208866,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23344","PTPRA",-0.090704531,0.19485346,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23345","PPIP5K2",-0.093539903,0.195104506,0.574566237,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23346","CASK",-0.103537127,0.197483649,0.576690508,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23347","FCHSD2",-0.093537059,0.197485383,0.576690508,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23348","ZRANB2",-0.107199851,0.199165139,0.578022791,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23349","NAP1L1",-0.092126316,0.199604992,0.578022791,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23350","NTNG1",-0.095852751,0.203136982,0.585809968,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23351","MARCH1",-0.094591162,0.205705159,0.589601106,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23352","OPHN1",-0.108268806,0.2061483,0.589601106,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23353","SAT1",-0.124501061,0.208624338,0.594237357,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23354","PPM1K",0.100029502,0.212300653,0.602240628,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23356","KAT2B",0.105592823,0.216805035,0.606477947,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23357","KCNMB2",-0.094256737,0.217368491,0.606477947,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23358","SON",-0.116407322,0.217599764,0.606477947,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23359","TRA2B",0.090784893,0.218157535,0.606477947,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23360","APP",-0.114403179,0.219201754,0.606953064,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23361","MIF",-0.090746086,0.220524303,0.608192026,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23362","HSPA8",0.103777108,0.22255961,0.611379167,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23363","KLF12",-0.090487229,0.224922328,0.613498369,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23364","PDLIM5",-0.088855754,0.225096524,0.613498369,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23365","CALM2",-0.110176418,0.226716208,0.615499082,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23366","KCTD16",-0.087004023,0.228784163,0.618696473,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23367","KLHL24",0.085229336,0.231864183,0.621379652,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23368","RAPGEF4",-0.08408256,0.231962312,0.621379652,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23369","PLEKHH2",-0.09561535,0.232792401,0.621379652,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23370","CAMSAP2",0.085581737,0.233352646,0.621379652,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23371","EPN2",-0.122894454,0.236572408,0.627548944,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23372","NFIA",-0.102946801,0.237775474,0.628158919,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23373","ATRX",0.09245704,0.239207625,0.628158919,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23374","SNTG1",-0.100554297,0.240397839,0.628158919,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23375","VPS45",-0.085847902,0.240417658,0.628158919,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23376","GNAS",0.088754935,0.245038082,0.637022753,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23377","MAP1B",-0.089842879,0.245643306,0.637022753,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23378","UBE2G2",-0.086685061,0.246986632,0.638125313,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23379","ZSWIM6",0.089437507,0.248087735,0.638596208,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23380","GTF2I",0.112562964,0.251328282,0.642218935,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23381","COL9A2",-0.081484215,0.251343238,0.642218935,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23382","KIAA1109",-0.096762347,0.258667995,0.658513759,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23383","GPR17",0.098100197,0.261131706,0.661593376,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23384","FTH1",-0.114924496,0.262213004,0.661593376,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23385","APOD",-0.123950592,0.262733485,0.661593376,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23386","DST",0.112838994,0.264217718,0.66292893,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23387","CACNB4",-0.087005598,0.269103584,0.672758959,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23388","TNRC6A",-0.080433409,0.27199804,0.677557841,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23389","CSPG5",-0.100766272,0.275286373,0.683300105,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23390","GPSM2",-0.086116809,0.278185332,0.683489628,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23391","PPFIBP1",-0.077401839,0.27830647,0.683489628,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23392","SERINC5",-0.09940067,0.278313043,0.683489628,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23393","PRKAR1A",-0.075314136,0.279467769,0.6839088,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23394","HNRNPA3",-0.086012291,0.28137392,0.686157455,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23395","COL9A3",-0.076789949,0.284515587,0.689424436,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23396","KIF3A",-0.085325057,0.285202726,0.689424436,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23397","KCNMA1",0.081634805,0.28568955,0.689424436,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23398","AKAP9",0.077584094,0.287877937,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23399","PHF20L1",0.082485205,0.288338397,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23400","ZMAT3",0.08510636,0.28943947,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23401","RNPC3",-0.087818247,0.290598665,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23402","ACAP3",-0.077949236,0.291879956,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23403","TNK2",-0.102430497,0.293629269,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23405","SENP7",-0.08196246,0.293722445,0.689652361,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23406","PPIA",-0.085650224,0.295992674,0.692642789,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23407","CALM1",-0.103018427,0.297674179,0.694240116,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23408","TTC14",-0.09148361,0.29964968,0.696510125,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23409","PWAR6",-0.074420491,0.301128965,0.697615437,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23410","PPP2R2B",-0.074392359,0.305101563,0.702361344,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23411","SNX22",-0.081710979,0.306350325,0.702361344,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23412","FAM135A",-0.071752338,0.306773323,0.702361344,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23413","CLU",-0.096113191,0.307219926,0.702361344,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23414","PJA2",-0.072082857,0.309838856,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23415","ARL4A",-0.073659471,0.313351728,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23416","EEF1A1",-0.096870531,0.313817863,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23417","CD47",-0.076369244,0.314386984,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23418","SLC25A36",-0.077168541,0.316051009,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23419","PAFAH1B1",-0.073576647,0.317085781,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23420","RGCC",-0.072111891,0.318666037,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23421","KIF13A",-0.074206213,0.319807545,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23422","GRAMD2B",-0.072631052,0.320387627,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23423","DPYSL2",0.073136844,0.321622551,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23424","NCAM2",-0.08651869,0.322560893,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23425","DMXL2",-0.069989305,0.323567973,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23426","DTNA",-0.082184726,0.323572952,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23427","RFTN2",-0.069766423,0.324267467,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23428","MAP4K5",-0.094293689,0.324625162,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23429","CAND1",-0.072650883,0.325018047,0.705898571,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23430","ARL6IP1",-0.072014266,0.326261574,0.706391881,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23431","HNRNPK",-0.078754527,0.328106575,0.706830079,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23432","TTC17",-0.071365431,0.328498008,0.706830079,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23433","PSD3",-0.069782367,0.331711926,0.707670119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23434","CACNA1A",0.074929669,0.332482899,0.707670119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23435","DDX18",-0.070421149,0.332806435,0.707670119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23436","TNRC6B",0.088593314,0.332961336,0.707670119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23437","SPCS2",-0.067031412,0.341963498,0.723656974,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23438","GNPTAB",-0.078317498,0.342565675,0.723656974,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23439","FXYD6",-0.080395595,0.344082898,0.724659436,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23440","MYT1",0.075565528,0.351007054,0.736137379,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23441","ZNF280D",0.07177425,0.351651237,0.736137379,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23442","DDX17",-0.091023145,0.352716067,0.736149148,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23443","CA10",-0.074832478,0.356590797,0.739857794,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23445","GDAP1",-0.067878289,0.358003094,0.740512351,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23446","ERBB4",-0.06576726,0.361088783,0.741388119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23447","U2SURP",-0.077264553,0.361456421,0.741388119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23448","CLSTN1",-0.075439254,0.361626723,0.741388119,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23449","SCN2A",-0.078806535,0.364442342,0.744963023,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23450","UBE2D3",0.06660501,0.368265269,0.750569976,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23451","TRIM2",-0.067124092,0.372260538,0.754930503,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23452","SOX5",-0.067994744,0.372577212,0.754930503,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23453","FAM171B",-0.069265399,0.374568765,0.755048294,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23454","SCG3",-0.075916587,0.374808146,0.755048294,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23455","ITM2B",-0.086750075,0.375974684,0.755209264,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23456","HELZ",0.063322155,0.379365045,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23457","HOOK3",-0.061922263,0.38001273,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23458","RAB6A",-0.066194469,0.380249304,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23459","SNX13",-0.061749121,0.381343259,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23460","CFL1",-0.064330919,0.383116405,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23461","UBE3A",-0.064952148,0.383429666,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23462","MYO6",-0.061277006,0.383646954,0.755338904,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23463","BPTF",0.061920599,0.385244151,0.756340919,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23465","KIF2A",-0.064035812,0.390588224,0.75771671,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23466","LUC7L3",-0.083401625,0.390618214,0.75771671,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23467","NRCAM",-0.08726977,0.390729065,0.75771671,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23468","ZNF638",0.07592237,0.391396113,0.75771671,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23469","UBB",-0.061729201,0.394000762,0.758523897,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23472","LRP6",-0.060096207,0.398557712,0.762252403,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23474","DICER1",-0.064477939,0.402219893,0.764890839,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23475","TJP1",-0.060563749,0.402805823,0.764890839,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23476","ASPH",-0.060911845,0.410097777,0.776615681,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23477","ATP2A2",0.061732723,0.4185873,0.788633111,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23478","VAPA",0.06177325,0.420835043,0.788633111,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23479","ZNF292",0.064369907,0.421440363,0.788633111,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23480","DBI",0.066806982,0.421547687,0.788633111,"OPC","female","Postmortem","CORT","LimmaVoomCC"
"23481","OLIG1",0.076467214,0.422754269,0.788633111,"OPC","female","Postmortem","CORT","LimmaVoomCC"
