"","SYMBOL","FC_mouse","logFC_mouse","P.Value_mouse","adj.P.Val_mouse","AveExpr_mouse","Sex_mouse","DEG_method_mouse","Cell_Type_mouse","Metadata_mouse","Time_point_mouse","Tissue_mouse","broad_class_mouse","FC_human","logFC_human","P.Value_human","adj.P.Val_human","AveExpr_human","Sex_human","DEG_method_human","Cell_Type_human","Metadata_human","Time_point_human","Tissue_human","broad_class_human"
"411","TTLL7",1.45291751999713,0.538952805607651,0.000331403540112439,0.0126741646560074,8.99811551009917,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.486756047,-0.572167943,2.76428e-10,2.40097e-08,11.22372039,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"412","TXNL1",-1.45597399395164,-0.541984586901939,0.00993870376278721,0.0437581615662571,7.75029558139679,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.189362697,-0.250188734,0.011113338,0.04916572,8.115875593,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"413","UBB",1.41803883142151,0.503897039722834,0.00129583368071723,0.0305543941558588,8.86719071342436,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.175211612,0.232920556,0.003939528,0.040516807,9.623382789,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"414","UBB",1.41803883142151,0.503897039722834,0.00129583368071723,0.0305543941558588,8.86719071342436,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.282917175,-0.359428033,0.000529779,0.011154115,8.24087733,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"415","UBE2W",-1.63878281431394,-0.712624668669167,0.00188966060552593,0.0294477334533286,7.95261016137404,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.235451779,-0.305038702,0.001631678,0.011872025,8.068831854,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"416","UBE4A",-1.55304824080945,-0.635102643437798,0.00514037149050985,0.0350262522492881,7.9355341811175,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.280986355,-0.357255108,0.000230128,0.002833972,7.941944663,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"417","UHMK1",-1.60682605695982,-0.684213762028691,0.00184649889584605,0.0294477334533286,7.84001143602722,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.244590549,-0.315671196,0.001374103,0.010555816,8.044389796,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"418","UQCRH",-1.44108817700253,-0.52715861353644,0.0131846192850641,0.0485255835406689,7.75463132066533,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.303850213,-0.382778141,0.000306724,0.008346468,8.251252136,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"419","UQCRH",-1.44108817700253,-0.52715861353644,0.0131846192850641,0.0485255835406689,7.75463132066533,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.395352563,-0.480629693,8.96821e-06,0.000458562,8.547275867,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"420","UQCRH",-1.44108817700253,-0.52715861353644,0.0131846192850641,0.0485255835406689,7.75463132066533,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.281647149,-0.357999128,0.000606763,0.031834816,8.45863651,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"421","USP22",-1.51976117538849,-0.603844627515122,0.00659322683523954,0.0385556285001764,7.8921939568249,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.35465408,-0.437924496,8.03692e-05,0.001270579,8.348739964,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"422","VAMP4",-1.56246729658141,-0.643825993580429,0.00280914335582609,0.0309065077458029,7.75730694306727,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.213028632,-0.278613604,0.004922538,0.026795727,7.753327952,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"423","VAPA",-1.61837704482593,-0.694547761865812,0.00181353682633267,0.0291042459493551,7.84104868988151,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.257290144,-0.330317618,0.005683519,0.029904902,8.570702239,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"424","VCPIP1",-1.50915627256988,-0.593742204133896,0.00732659336662374,0.0400638948214512,7.8403215420437,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.233779833,-0.303084969,0.00169759,0.012214843,7.790885604,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"425","VGF",-1.69690908922097,-0.762909275520934,0.000671982074476546,0.0253700058059678,7.77453347090254,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.465664835,-0.551555229,1.91392e-08,7.13509e-06,7.775090559,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"426","VPS50",-1.54795164037827,-0.630360400890428,0.0038383972000808,0.0324971665418049,7.87513208950737,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.201740367,-0.265125239,0.002951132,0.041781064,7.781392797,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"427","WDR17",-1.49470615382352,-0.579861891052559,0.00705324870982336,0.0396038686267608,7.82602210736188,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.271806522,0.346879212,0.001590318,0.011643731,8.488866841,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"428","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.452144203,-0.538184725,2.90639e-05,0.008904036,9.522919412,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"429","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.514350643,-0.598699295,2.31719e-08,7.85316e-06,9.223034441,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"430","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.385819613,0.470739479,0.000102316,0.001537193,9.224967216,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"431","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.376625167,-0.461135791,1.97454e-06,0.000274461,10.66645173,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"432","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.358762655,-0.442293472,0.000216624,0.020349287,9.860030526,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"433","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.283477812,-0.360058356,7.53419e-05,0.001832316,10.90858534,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"434","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.643109785,-0.716428878,9.37742e-10,9.84004e-07,9.663135015,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"435","WSB1",-1.7006096616101,-0.766052039365388,0.00154405627298644,0.0275163143323761,8.05632182358637,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.501086667,-0.586007275,3.98878e-09,8.838e-07,9.617468791,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"436","XIST",1.34389487464174,0.426420288589305,0.00347006426975482,0.0492403690043036,11.2884456702271,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.36113028,-0.444805161,1.74336e-07,9.63603e-06,11.5776104,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"437","XIST",1.34389487464174,0.426420288589305,0.00347006426975482,0.0492403690043036,11.2884456702271,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.401348419,0.4868157,0.000899476,0.007802381,10.49395995,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"438","XIST",2.56543917628572,1.35920582123731,4.23680975893188e-08,2.31859414057547e-05,11.8434957169325,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.36113028,-0.444805161,1.74336e-07,9.63603e-06,11.5776104,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"439","XIST",2.56543917628572,1.35920582123731,4.23680975893188e-08,2.31859414057547e-05,11.8434957169325,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.401348419,0.4868157,0.000899476,0.007802381,10.49395995,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"440","XIST",1.65771276709755,0.729194051838108,0.000141705040659079,0.0199836994061192,12.0478737095369,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.36113028,-0.444805161,1.74336e-07,9.63603e-06,11.5776104,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"441","XIST",1.65771276709755,0.729194051838108,0.000141705040659079,0.0199836994061192,12.0478737095369,"females","LimmaVoomCC","Lamp5","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.401348419,0.4868157,0.000899476,0.007802381,10.49395995,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"442","XPR1",-1.55742486152844,-0.639162561634386,0.00509069280226453,0.0350262522492881,7.93917012114923,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.223352112,-0.290839708,0.003212709,0.019846935,7.777132673,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"443","ZEB1",-1.59378241381646,-0.672454683321604,0.00216238091263679,0.0294477334533286,7.7641800029587,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.248771101,0.320509056,0.002056982,0.014163944,7.854876463,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
